Test,Max RSS,Algo time,Result
709,-1,-1,UNKNOWN
710,18696,46687,SAT
715,18696,120,UNSAT
716,18696,40859,SAT
717,18696,651,SAT
719,18696,38665,SAT
720,-1,-1,UNKNOWN
718,-1,-1,UNKNOWN
721,18696,147,UNSAT
722,18696,745,SAT
729,18696,272,UNSAT
730,18696,37628,SAT
731,18696,41713,SAT
732,-1,-1,UNKNOWN
735,-1,-1,UNKNOWN
736,-1,-1,UNKNOWN
738,18696,670,SAT
739,-1,-1,UNKNOWN
741,18696,97,UNSAT
740,-1,-1,UNKNOWN
737,18696,192,UNSAT
742,-1,-1,UNKNOWN
743,18696,818,SAT
744,18696,654,SAT
746,18696,94945,SAT
747,18696,92295,UNSAT
745,-1,-1,UNKNOWN
749,-1,-1,UNKNOWN
750,-1,-1,UNKNOWN
748,-1,-1,UNKNOWN
751,18696,801,SAT
752,18696,701,SAT
753,18696,739,SAT
766,18696,81679,SAT
767,-1,-1,UNKNOWN
768,18696,131,UNSAT
769,18696,192,UNSAT
770,-1,-1,UNKNOWN
771,-1,-1,UNKNOWN
772,-1,-1,UNKNOWN
774,18696,657,SAT
775,-1,-1,UNKNOWN
776,-1,-1,UNKNOWN
777,18696,227,UNSAT
779,-1,-1,UNKNOWN
780,-1,-1,UNKNOWN
778,-1,-1,UNKNOWN
781,-1,-1,UNKNOWN
782,18696,648,SAT
786,-1,-1,UNKNOWN
788,18696,655,SAT
785,18696,699,SAT
789,-1,-1,UNKNOWN
787,-1,-1,UNKNOWN
790,18696,727,SAT
791,-1,-1,UNKNOWN
792,18696,591,SAT
793,-1,-1,UNKNOWN
794,-1,-1,UNKNOWN
795,-1,-1,UNKNOWN
796,-1,-1,UNKNOWN
816,-1,-1,UNKNOWN
814,18824,107678,SAT
817,18824,646,SAT
818,-1,-1,UNKNOWN
803,-1,-1,UNKNOWN
819,-1,-1,UNKNOWN
823,18824,702,SAT
821,18824,650,SAT
824,18824,106702,SAT
825,18824,636,SAT
828,-1,-1,UNKNOWN
830,-1,-1,UNKNOWN
831,-1,-1,UNKNOWN
833,-1,-1,UNKNOWN
834,18824,661,SAT
835,18824,700,SAT
836,-1,-1,UNKNOWN
839,18824,716,SAT
840,18824,261,UNSAT
837,18824,795,SAT
838,18824,692,SAT
841,-1,-1,UNKNOWN
846,-1,-1,UNKNOWN
847,18824,139,UNSAT
843,18824,676,SAT
848,18824,87874,SAT
849,18824,241,UNSAT
852,-1,-1,UNKNOWN
844,18824,85676,SAT
853,18824,100687,SAT
845,18824,87220,UNSAT
855,18824,650,SAT
856,-1,-1,UNKNOWN
859,-1,-1,UNKNOWN
860,18824,583,SAT
861,-1,-1,UNKNOWN
862,18824,84769,SAT
863,18824,90550,SAT
865,18824,99701,SAT
864,-1,-1,UNKNOWN
869,18824,131658,SAT
870,-1,-1,UNKNOWN
868,-1,-1,UNKNOWN
871,-1,-1,UNKNOWN
873,-1,-1,UNKNOWN
874,18824,109654,SAT
875,18824,115653,SAT
876,-1,-1,UNKNOWN
877,-1,-1,UNKNOWN
885,-1,-1,UNKNOWN
886,18824,121638,SAT
887,18824,124622,SAT
888,18824,101361,SAT
889,18824,124675,SAT
890,-1,-1,UNKNOWN
891,18824,408,UNSAT
910,-1,-1,UNKNOWN
911,-1,-1,UNKNOWN
913,-1,-1,UNKNOWN
914,18824,96616,SAT
912,-1,-1,UNKNOWN
915,18824,84902,SAT
917,-1,-1,UNKNOWN
916,18824,79738,SAT
919,18824,618,SAT
920,18824,747,SAT
923,18824,666,SAT
908,18824,108750,SAT
925,-1,-1,UNKNOWN
924,-1,-1,UNKNOWN
921,-1,-1,UNKNOWN
927,-1,-1,UNKNOWN
928,18824,655,SAT
929,18824,110691,SAT
931,-1,-1,UNKNOWN
933,-1,-1,UNKNOWN
932,-1,-1,UNKNOWN
934,-1,-1,UNKNOWN
935,18952,118660,SAT
936,18952,113679,SAT
941,-1,-1,UNKNOWN
943,-1,-1,UNKNOWN
937,18952,115740,SAT
942,-1,-1,UNKNOWN
944,-1,-1,UNKNOWN
947,-1,-1,UNKNOWN
946,-1,-1,UNKNOWN
945,-1,-1,UNKNOWN
949,18952,108743,SAT
950,-1,-1,UNKNOWN
952,-1,-1,UNKNOWN
951,-1,-1,UNKNOWN
953,18952,119693,SAT
957,18952,112976,SAT
960,18952,117671,SAT
967,-1,-1,UNKNOWN
969,-1,-1,UNKNOWN
972,18952,114744,SAT
958,18952,99707,SAT
968,-1,-1,UNKNOWN
965,18952,86048,SAT
970,-1,-1,UNKNOWN
971,18952,105750,SAT
978,-1,-1,UNKNOWN
979,18952,120752,SAT
980,18952,128785,SAT
977,18952,323,UNSAT
981,18952,118701,SAT
982,18952,128690,SAT
984,18952,116570,SAT
985,-1,-1,UNKNOWN
986,-1,-1,UNKNOWN
987,18952,123550,SAT
989,18952,180,UNSAT
990,18952,629,SAT
994,18952,223,UNSAT
993,18952,91829,SAT
995,18952,92715,SAT
996,-1,-1,UNKNOWN
992,18952,84708,SAT
997,-1,-1,UNKNOWN
998,18952,106749,SAT
