Test,Max RSS,Algo time,Result
187,18636,112,SAT
188,18636,107,SAT
189,18636,128,SAT
190,18636,127,SAT
191,18636,123,SAT
192,18636,103,SAT
193,18636,132,SAT
194,18636,106,SAT
195,18636,87,SAT
196,18636,112,SAT
198,18636,116,SAT
197,18636,115,SAT
199,18636,149,SAT
200,18636,119,SAT
201,18636,98,SAT
202,18636,133,SAT
203,18636,94,SAT
204,18636,84,SAT
205,18636,94,SAT
206,18636,143,SAT
207,18636,136,SAT
208,18636,96,SAT
209,18636,118,SAT
210,18636,109,SAT
211,18636,124,SAT
212,18636,138,SAT
213,18636,108,SAT
214,18636,125,SAT
216,18636,128,SAT
215,18636,95,SAT
217,18636,115,SAT
218,18636,120,SAT
219,18636,101,SAT
220,18636,122,SAT
221,18636,137,SAT
222,18636,121,SAT
223,18636,136,SAT
224,18636,97,SAT
225,18636,135,SAT
226,18636,139,SAT
227,18636,164,SAT
228,18636,133,SAT
229,18636,129,SAT
231,18636,96,SAT
230,18636,39,UNSAT
232,18636,111,SAT
233,18636,116,SAT
234,18636,90,SAT
235,18636,114,SAT
236,18636,91,SAT
237,18636,106,SAT
238,18636,144,SAT
239,18636,136,SAT
240,18636,130,SAT
241,18636,115,SAT
242,18636,29,UNSAT
243,18636,137,SAT
244,18636,226,SAT
245,18636,311,SAT
246,18636,118,SAT
247,18636,224,SAT
249,18636,217,SAT
248,18636,135,SAT
250,18636,88,SAT
251,18636,143,SAT
252,18636,135,SAT
253,18636,98,SAT
254,18636,151,SAT
255,18636,149,SAT
257,18636,108,SAT
256,18636,126,SAT
259,18636,138,SAT
258,18636,111,SAT
260,18636,108,SAT
261,18636,114,SAT
262,18636,145,SAT
263,18636,116,SAT
264,18636,131,SAT
265,18636,137,SAT
267,18636,106,SAT
266,18636,140,SAT
268,18636,106,SAT
270,18636,130,SAT
269,18636,137,SAT
271,18636,135,SAT
272,18636,119,SAT
273,18636,96,SAT
274,18636,140,SAT
275,18636,164,SAT
276,18636,127,SAT
277,18636,95,SAT
278,18636,145,SAT
279,18636,127,SAT
281,18636,112,SAT
280,18636,51,UNSAT
282,18636,113,SAT
283,18636,38,UNSAT
284,18636,134,SAT
285,18636,115,SAT
286,18636,122,SAT
287,18636,113,SAT
288,18636,104,SAT
289,18636,132,SAT
290,18636,108,SAT
291,18636,120,SAT
292,18636,151,SAT
293,18636,127,SAT
294,18636,133,SAT
295,18636,122,SAT
296,18636,132,SAT
297,18636,113,SAT
298,18636,114,SAT
299,18636,97,SAT
300,18636,119,SAT
301,18636,106,SAT
302,18636,62,UNSAT
303,18636,110,SAT
304,18636,148,SAT
305,18636,134,SAT
306,18636,122,SAT
307,18636,80,SAT
309,18636,115,SAT
308,18636,122,SAT
310,18636,138,SAT
311,18636,154,SAT
312,18636,91,SAT
313,18636,138,SAT
314,18636,113,SAT
315,18636,95,SAT
316,18636,103,SAT
317,18636,124,SAT
319,18636,123,SAT
318,18636,120,SAT
320,18636,116,SAT
322,18636,152,SAT
321,18636,101,SAT
323,18636,136,SAT
324,18636,168,SAT
325,18636,102,SAT
326,18636,104,SAT
328,18636,110,SAT
327,18636,144,SAT
329,18636,104,SAT
331,18636,138,SAT
332,18636,106,SAT
330,18636,125,SAT
333,18636,100,SAT
334,18636,92,SAT
335,18636,149,SAT
337,18636,113,SAT
336,18636,106,SAT
338,18636,113,SAT
339,18636,103,SAT
340,18636,154,SAT
342,18636,122,SAT
341,18636,118,SAT
343,18636,116,SAT
345,18636,97,SAT
346,18636,124,SAT
347,18636,113,SAT
344,18636,143,SAT
348,18636,143,SAT
349,18636,49,UNSAT
350,18636,111,SAT
352,18636,166,SAT
351,18636,119,SAT
353,18636,107,SAT
355,18636,113,SAT
354,18636,86,SAT
356,18636,129,SAT
358,18636,102,SAT
357,18636,111,SAT
359,18636,133,SAT
360,18636,23,UNSAT
361,18636,126,SAT
362,18636,102,SAT
363,18636,118,SAT
364,18636,125,SAT
365,18636,110,SAT
366,18636,117,SAT
367,18636,135,SAT
368,18636,96,SAT
369,18636,26,UNSAT
370,18636,92,SAT
371,18636,111,SAT
372,18636,137,SAT
373,18636,103,SAT
374,18636,105,SAT
375,18636,125,SAT
377,18636,35,UNSAT
376,18636,89,SAT
378,18636,64,UNSAT
379,18636,111,SAT
380,18636,117,SAT
381,18636,101,SAT
382,18636,106,SAT
383,18636,112,SAT
385,18636,116,SAT
386,18636,109,SAT
384,18636,21,UNSAT
387,18636,127,SAT
388,18636,281,SAT
389,18636,132,SAT
390,18636,120,SAT
391,18636,117,SAT
393,18636,130,SAT
392,18636,111,SAT
394,18636,33,UNSAT
395,18636,118,SAT
397,18636,122,SAT
396,18636,101,SAT
398,18636,119,SAT
399,18636,117,SAT
400,18636,134,SAT
401,18636,158,SAT
402,18636,91,SAT
403,18636,112,SAT
404,18636,26,UNSAT
405,18636,32,UNSAT
406,18636,123,SAT
407,18636,94,SAT
408,18636,109,SAT
409,18636,127,SAT
411,18636,146,SAT
410,18636,92,SAT
412,18636,43,UNSAT
413,18636,130,SAT
414,18636,107,SAT
415,18636,125,SAT
416,18636,117,SAT
417,18636,99,SAT
419,18636,148,SAT
418,18636,94,SAT
420,18636,136,SAT
422,18636,118,SAT
421,18636,111,SAT
423,18636,201,SAT
424,18636,110,SAT
425,18636,22,UNSAT
426,18636,118,SAT
427,18636,129,SAT
428,18636,118,SAT
429,18636,116,SAT
431,18636,115,SAT
430,18636,108,SAT
432,18636,146,SAT
433,18636,137,SAT
434,18636,126,SAT
435,18636,97,SAT
436,18636,116,SAT
437,18636,130,SAT
439,18636,41,UNSAT
438,18636,122,SAT
441,18636,113,SAT
440,18636,108,SAT
443,18636,82,SAT
442,18636,114,SAT
444,18636,109,SAT
446,18636,96,SAT
445,18636,99,SAT
447,18636,95,SAT
448,18636,113,SAT
449,18636,134,SAT
450,18636,113,SAT
451,18636,119,SAT
452,18636,141,SAT
453,18636,148,SAT
454,18636,124,SAT
455,18636,122,SAT
456,18636,106,SAT
457,18636,114,SAT
458,18636,122,SAT
460,18636,119,SAT
459,18636,227,SAT
461,18636,104,SAT
462,18636,119,SAT
463,18636,101,SAT
464,18636,115,SAT
465,18636,20,UNSAT
466,18636,95,SAT
468,18636,126,SAT
467,18636,38,UNSAT
469,18636,117,SAT
470,18636,152,SAT
471,18636,138,SAT
472,18636,102,SAT
473,18636,114,SAT
474,18636,277,SAT
475,18636,111,SAT
476,18636,111,SAT
477,18636,132,SAT
478,18636,83,SAT
479,18636,117,SAT
481,18636,126,SAT
480,18636,128,SAT
482,18636,111,SAT
483,18636,123,SAT
484,18636,138,SAT
485,18636,99,SAT
487,18636,116,SAT
486,18636,85,SAT
489,18636,118,SAT
488,18636,98,SAT
491,18636,109,SAT
490,18636,138,SAT
492,18636,116,SAT
493,18636,26,UNSAT
494,18636,114,SAT
495,18636,92,SAT
497,18636,113,SAT
496,18636,95,SAT
498,18636,108,SAT
499,18636,135,SAT
500,18636,96,SAT
501,18636,114,SAT
502,18636,109,SAT
503,18636,22,UNSAT
504,18636,109,SAT
505,18636,139,SAT
506,18636,110,SAT
507,18636,109,SAT
508,18636,134,SAT
509,18636,121,SAT
510,18636,135,SAT
511,18636,108,SAT
512,18636,115,SAT
513,18636,129,SAT
514,18636,143,SAT
515,18636,92,SAT
516,18636,139,SAT
517,18636,153,SAT
519,18636,131,SAT
518,18636,138,SAT
520,18636,123,SAT
521,18636,100,SAT
522,18636,124,SAT
523,18636,123,SAT
524,18636,109,SAT
525,18636,117,SAT
526,18636,139,SAT
527,18636,94,SAT
529,18636,129,SAT
528,18636,106,SAT
530,18636,121,SAT
531,18636,37,UNSAT
532,18636,151,SAT
533,18636,98,SAT
534,18636,131,SAT
535,18636,110,SAT
536,18636,148,SAT
537,18636,129,SAT
539,18636,117,SAT
538,18636,114,SAT
540,18636,136,SAT
541,18636,131,SAT
542,18636,130,SAT
543,18636,132,SAT
544,18636,117,SAT
545,18636,120,SAT
546,18636,121,SAT
547,18636,157,SAT
548,18636,168,SAT
549,18636,104,SAT
551,18636,115,SAT
550,18636,117,SAT
553,18636,131,SAT
552,18636,105,SAT
554,18636,118,SAT
555,18636,97,SAT
556,18636,110,SAT
557,18636,122,SAT
558,18636,93,SAT
559,18636,113,SAT
560,18636,170,SAT
562,18636,120,SAT
561,18636,93,SAT
563,18636,94,SAT
564,18636,121,SAT
565,18636,131,SAT
566,18636,121,SAT
567,18636,49,UNSAT
568,18636,241,SAT
569,18636,158,SAT
570,18636,29,UNSAT
571,18636,103,SAT
573,18636,112,SAT
572,18636,125,SAT
575,18636,112,SAT
574,18636,98,SAT
576,18636,117,SAT
577,18636,102,SAT
578,18636,118,SAT
579,18636,132,SAT
580,18636,112,SAT
581,18636,110,SAT
582,18636,106,SAT
583,18636,134,SAT
585,18636,102,SAT
584,18636,107,SAT
586,18636,125,SAT
587,18636,108,SAT
588,18636,96,SAT
589,18636,112,SAT
590,18636,103,SAT
591,18636,34,UNSAT
592,18636,112,SAT
593,18636,91,SAT
594,18636,122,SAT
596,18636,112,SAT
595,18636,124,SAT
597,18636,105,SAT
599,18636,153,SAT
600,18636,128,SAT
598,18636,104,SAT
601,18636,84,SAT
602,18636,118,SAT
603,18636,127,SAT
604,18636,100,SAT
605,18636,38,UNSAT
606,18636,49,UNSAT
608,18636,121,SAT
607,18636,140,SAT
609,18636,105,SAT
610,18636,110,SAT
611,18636,115,SAT
612,18636,122,SAT
613,18636,109,SAT
614,18636,113,SAT
616,18636,104,SAT
615,18636,122,SAT
617,18636,120,SAT
618,18636,145,SAT
619,18636,93,SAT
620,18636,159,SAT
621,18636,30,UNSAT
622,18636,114,SAT
623,18636,37,UNSAT
624,18636,203,SAT
625,18636,117,SAT
627,18636,103,SAT
626,18636,103,SAT
628,18636,137,SAT
629,18636,129,SAT
630,18636,98,SAT
631,18636,115,SAT
632,18636,108,SAT
633,18636,117,SAT
635,18636,119,SAT
634,18636,31,UNSAT
637,18636,102,SAT
636,18636,113,SAT
638,18636,135,SAT
639,18636,127,SAT
640,18636,143,SAT
641,18636,135,SAT
642,18636,138,SAT
643,18636,119,SAT
644,18636,113,SAT
645,18636,149,SAT
646,18636,113,SAT
647,18636,134,SAT
648,18636,104,SAT
649,18636,125,SAT
650,18636,96,SAT
651,18636,110,SAT
652,18636,102,SAT
653,18636,138,SAT
654,18636,122,SAT
655,18636,121,SAT
656,18636,131,SAT
657,18636,132,SAT
659,18636,107,SAT
658,18636,24,UNSAT
660,18636,110,SAT
661,18636,121,SAT
662,18636,116,SAT
663,18636,101,SAT
664,18636,102,SAT
665,18636,99,SAT
666,18636,98,SAT
667,18636,133,SAT
668,18636,117,SAT
669,18636,121,SAT
670,18636,30,UNSAT
671,18636,114,SAT
672,18636,92,SAT
673,18636,91,SAT
674,18636,46,UNSAT
675,18636,106,SAT
676,18636,108,SAT
677,18636,236,SAT
678,18636,103,SAT
679,18636,110,SAT
680,18636,135,SAT
681,18636,92,SAT
682,18636,108,SAT
684,18636,113,SAT
683,18636,104,SAT
685,18636,129,SAT
686,18636,113,SAT
687,18764,134,SAT
688,18764,121,SAT
689,18764,95,SAT
690,18764,103,SAT
691,18764,154,SAT
692,18764,131,SAT
693,18764,126,SAT
694,18764,110,SAT
695,18764,92,SAT
696,18764,125,SAT
697,18764,108,SAT
698,18764,125,SAT
699,18764,115,SAT
700,18764,116,SAT
701,18764,128,SAT
702,18764,88,SAT
703,18764,122,SAT
704,18764,31,UNSAT
705,18764,124,SAT
706,18764,114,SAT
707,18764,110,SAT
708,18764,142,SAT
709,18764,116,SAT
710,18764,122,SAT
711,18764,148,SAT
712,18764,129,SAT
713,18764,124,SAT
714,18764,117,SAT
715,18764,55,UNSAT
716,18764,130,SAT
717,18764,107,SAT
718,18764,122,SAT
719,18764,102,SAT
720,18764,99,SAT
721,18764,39,UNSAT
722,18764,106,SAT
723,18764,224,SAT
724,18764,130,SAT
725,18764,116,SAT
726,18764,89,SAT
728,18764,133,SAT
727,18764,133,SAT
729,18764,36,UNSAT
730,18764,91,SAT
732,18764,122,SAT
731,18764,109,SAT
734,18764,107,SAT
733,18764,116,SAT
735,18764,130,SAT
736,18764,117,SAT
737,18764,43,UNSAT
738,18764,117,SAT
739,18764,115,SAT
740,18764,111,SAT
742,18764,131,SAT
741,18764,52,UNSAT
743,18764,134,SAT
744,18764,110,SAT
745,18764,169,SAT
746,18764,92,SAT
747,18764,19,UNSAT
748,18764,146,SAT
750,18764,113,SAT
749,18764,130,SAT
751,18764,108,SAT
752,18764,103,SAT
753,18764,113,SAT
754,18764,126,SAT
755,18764,111,SAT
756,18764,119,SAT
758,18764,96,SAT
757,18764,141,SAT
759,18764,94,SAT
760,18764,114,SAT
761,18764,88,SAT
762,18764,131,SAT
764,18764,99,SAT
763,18764,150,SAT
765,18764,91,SAT
766,18764,137,SAT
767,18764,135,SAT
768,18764,50,UNSAT
769,18764,22,UNSAT
770,18764,131,SAT
771,18764,119,SAT
772,18764,117,SAT
773,18764,116,SAT
774,18764,93,SAT
775,18764,150,SAT
776,18764,167,SAT
778,18764,121,SAT
777,18764,38,UNSAT
779,18764,113,SAT
780,18764,145,SAT
782,18764,87,SAT
781,18764,127,SAT
783,18764,118,SAT
784,18764,34,UNSAT
785,18764,104,SAT
786,18764,118,SAT
787,18764,135,SAT
788,18764,101,SAT
789,18764,104,SAT
790,18764,128,SAT
791,18764,120,SAT
792,18764,136,SAT
793,18764,145,SAT
794,18764,134,SAT
795,18764,133,SAT
796,18764,128,SAT
797,18764,141,SAT
798,18764,123,SAT
800,18764,123,SAT
799,18764,24,UNSAT
801,18764,82,SAT
802,18764,88,SAT
803,18764,140,SAT
804,18764,88,SAT
805,18764,88,SAT
806,18764,102,SAT
807,18764,100,SAT
808,18764,114,SAT
809,18764,125,SAT
810,18764,151,SAT
812,18764,116,SAT
811,18764,23,UNSAT
813,18764,156,SAT
814,18764,104,SAT
815,18764,101,SAT
816,18764,138,SAT
817,18764,115,SAT
819,18764,131,SAT
818,18764,98,SAT
820,18764,138,SAT
821,18764,87,SAT
822,18764,135,SAT
824,18764,99,SAT
823,18764,133,SAT
825,18764,111,SAT
826,18764,116,SAT
827,18764,137,SAT
828,18764,118,SAT
829,18764,154,SAT
830,18764,129,SAT
831,18764,143,SAT
832,18764,131,SAT
833,18764,103,SAT
834,18764,102,SAT
835,18764,129,SAT
837,18764,127,SAT
836,18764,116,SAT
838,18764,95,SAT
839,18764,125,SAT
840,18764,21,UNSAT
841,18764,122,SAT
842,18764,143,SAT
843,18764,98,SAT
844,18764,117,SAT
846,18764,136,SAT
845,18764,56,UNSAT
847,18764,40,UNSAT
849,18764,23,UNSAT
848,18764,111,SAT
850,18764,110,SAT
851,18764,190,SAT
852,18764,78,SAT
853,18764,103,SAT
854,18764,104,SAT
855,18764,120,SAT
856,18764,99,SAT
857,18764,111,SAT
858,18764,36,UNSAT
859,18764,109,SAT
860,18764,127,SAT
861,18764,122,SAT
863,18764,92,SAT
864,18764,170,SAT
862,18764,120,SAT
865,18764,102,SAT
867,18764,128,SAT
866,18764,117,SAT
868,18764,113,SAT
869,18764,104,SAT
870,18764,113,SAT
872,18764,106,SAT
871,18764,113,SAT
873,18764,133,SAT
874,18764,95,SAT
876,18764,89,SAT
875,18764,135,SAT
877,18764,142,SAT
878,18764,142,SAT
879,18764,31,UNSAT
880,18764,95,SAT
881,18764,123,SAT
882,18764,131,SAT
883,18764,106,SAT
885,18764,151,SAT
884,18764,128,SAT
886,18764,114,SAT
887,18764,82,SAT
888,18764,102,SAT
889,18764,119,SAT
890,18764,133,SAT
891,18764,27,UNSAT
893,18764,104,SAT
892,18764,123,SAT
895,18764,116,SAT
894,18764,109,SAT
897,18764,147,SAT
896,18764,118,SAT
898,18764,129,SAT
899,18764,124,SAT
900,18764,96,SAT
901,18764,111,SAT
902,18764,132,SAT
903,18764,113,SAT
904,18764,101,SAT
905,18764,105,SAT
906,18764,134,SAT
907,18764,104,SAT
908,18764,98,SAT
910,18764,149,SAT
911,18764,118,SAT
909,18764,110,SAT
912,18764,225,SAT
913,18764,152,SAT
915,18764,94,SAT
914,18764,121,SAT
917,18764,144,SAT
916,18764,94,SAT
919,18764,107,SAT
918,18764,22,UNSAT
920,18764,190,SAT
921,18764,128,SAT
922,18764,93,SAT
923,18764,119,SAT
924,18764,167,SAT
925,18764,110,SAT
926,18764,107,SAT
927,18764,116,SAT
928,18764,112,SAT
929,18764,104,SAT
931,18764,143,SAT
930,18764,136,SAT
933,18764,122,SAT
932,18764,141,SAT
934,18764,136,SAT
935,18764,101,SAT
936,18764,134,SAT
937,18764,106,SAT
938,18764,87,SAT
939,18764,136,SAT
940,18764,134,SAT
941,18764,154,SAT
942,18764,160,SAT
943,18764,121,SAT
944,18764,125,SAT
945,18764,81,SAT
947,18764,108,SAT
946,18764,116,SAT
948,18764,129,SAT
949,18764,111,SAT
950,18764,111,SAT
951,18764,118,SAT
952,18764,112,SAT
953,18764,99,SAT
955,18764,101,SAT
954,18764,89,SAT
956,18764,130,SAT
957,18764,103,SAT
958,18764,118,SAT
959,18764,128,SAT
960,18764,120,SAT
961,18764,134,SAT
962,18764,110,SAT
964,18764,128,SAT
963,18764,108,SAT
965,18764,126,SAT
966,18764,159,SAT
967,18764,128,SAT
968,18764,120,SAT
969,18764,141,SAT
970,18764,118,SAT
972,18764,93,SAT
971,18764,137,SAT
973,18764,103,SAT
975,18764,78,SAT
974,18764,91,SAT
976,18764,46,UNSAT
977,18764,44,UNSAT
978,18764,112,SAT
980,18764,121,SAT
979,18764,178,SAT
981,18764,115,SAT
982,18764,100,SAT
983,18764,119,SAT
985,18764,85,SAT
986,18764,104,SAT
984,18764,76,SAT
987,18764,93,SAT
988,18764,164,SAT
989,18764,18,UNSAT
991,18764,107,SAT
990,18764,98,SAT
992,18764,92,SAT
993,18764,112,SAT
994,18764,39,UNSAT
995,18764,142,SAT
996,18764,149,SAT
998,18764,120,SAT
999,18764,125,SAT
997,18764,120,SAT
1000,18764,101,SAT
