Test,Max RSS,Algo time,Result
1,18636,1186,SAT
2,18636,3196,SAT
3,18636,1880,SAT
4,18636,2233,SAT
5,18636,1571,SAT
6,18636,2881,SAT
8,18636,1514,SAT
7,18636,2469,SAT
9,18636,648,SAT
10,18636,2331,SAT
11,18636,2184,SAT
12,18636,1146,SAT
13,18636,1447,SAT
14,18636,1819,SAT
15,18636,2127,SAT
16,18636,1071,SAT
17,18636,1894,SAT
18,18636,1886,SAT
20,18636,2473,SAT
19,18636,674,SAT
21,18636,2342,SAT
22,18636,1981,SAT
24,18636,1674,SAT
23,18636,1819,SAT
25,18636,2271,SAT
26,18636,1715,SAT
27,18636,1461,SAT
29,18636,1807,SAT
28,18636,1349,SAT
30,18636,2166,SAT
31,18636,1207,SAT
32,18636,1981,SAT
33,18636,1776,SAT
35,18636,2312,SAT
34,18636,2607,SAT
36,18636,1102,SAT
37,18636,3058,SAT
38,18636,2641,SAT
39,18636,3830,SAT
40,18636,2228,SAT
41,18636,1829,SAT
42,18636,2484,SAT
43,18636,2035,SAT
44,18636,2208,SAT
45,18636,2423,SAT
46,18636,1861,SAT
47,18636,2141,SAT
48,18636,1450,SAT
49,18636,1821,SAT
50,18636,1750,SAT
51,18636,556,SAT
52,18636,3494,SAT
53,18636,2178,SAT
54,18636,2428,SAT
55,18636,1990,SAT
56,18636,1252,SAT
57,18636,1918,SAT
58,18636,2681,SAT
59,18636,1900,SAT
60,18636,1498,SAT
61,18636,1540,SAT
62,18636,1286,SAT
63,18636,1337,SAT
64,18636,1466,SAT
65,18636,1987,SAT
66,18636,1751,SAT
67,18636,1396,SAT
68,18636,2659,SAT
69,18636,3124,SAT
71,18636,2045,SAT
70,18636,1379,SAT
72,18636,2014,SAT
73,18636,1700,SAT
74,18636,2830,SAT
75,18636,1583,SAT
76,18636,1578,SAT
77,18636,1864,SAT
78,18636,1516,SAT
79,18636,1997,SAT
80,18636,993,SAT
81,18636,1599,SAT
83,18636,1438,SAT
82,18636,2539,SAT
84,18636,3045,SAT
85,18636,2507,SAT
86,18636,1618,SAT
87,18636,2727,SAT
88,18636,2094,SAT
89,18636,1762,SAT
90,18636,1824,SAT
91,18636,2667,SAT
92,18636,1551,SAT
93,18636,1441,SAT
94,18636,1814,SAT
95,18636,2479,SAT
96,18636,1509,SAT
97,18636,3924,SAT
98,18636,2350,SAT
99,18636,1645,SAT
100,18636,2609,SAT
101,18636,1689,SAT
102,18636,2215,SAT
103,18636,2165,SAT
104,18636,2277,SAT
105,18636,637,SAT
106,18636,2067,SAT
107,18636,3039,SAT
108,18636,2851,SAT
109,18636,3121,SAT
110,18636,1395,SAT
111,18636,1919,SAT
112,18636,2165,SAT
113,18636,2739,SAT
114,18636,472,SAT
115,18636,2844,SAT
117,18636,2232,SAT
116,18636,1786,SAT
118,18636,1640,SAT
119,18636,1883,SAT
120,18636,2627,SAT
121,18636,2469,SAT
122,18636,2165,SAT
123,18636,2522,SAT
125,18636,1561,SAT
124,18636,2061,SAT
126,18636,635,SAT
127,18636,2362,SAT
128,18636,2073,SAT
129,18636,1066,SAT
130,18636,1799,SAT
131,18636,2159,SAT
132,18636,2321,SAT
133,18636,2111,SAT
134,18636,2852,SAT
135,18636,2592,SAT
136,18636,1985,SAT
137,18636,2874,SAT
138,18636,2427,SAT
139,18636,2135,SAT
140,18636,2366,SAT
141,18636,2414,SAT
142,18636,2558,SAT
143,18636,1710,SAT
144,18636,1479,SAT
146,18636,2182,SAT
145,18636,1570,SAT
147,18636,1529,SAT
148,18636,1817,SAT
149,18636,1535,SAT
150,18636,2890,SAT
151,18636,764,SAT
152,18636,1555,SAT
153,18636,2810,SAT
154,18636,2840,SAT
155,18636,1544,SAT
156,18636,1416,SAT
157,18636,2155,SAT
158,18636,1728,SAT
159,18636,579,SAT
160,18636,1956,SAT
161,18636,2479,SAT
162,18636,2268,SAT
163,18636,664,SAT
164,18636,502,SAT
165,18636,2476,SAT
166,18636,2218,SAT
167,18636,2880,SAT
168,18636,783,SAT
169,18636,2103,SAT
170,18636,1760,SAT
171,18636,1364,SAT
172,18636,2081,SAT
173,18636,2548,SAT
174,18636,1613,SAT
175,18636,2169,SAT
176,18636,1825,SAT
177,18636,1497,SAT
178,18636,1615,SAT
179,18636,2285,SAT
180,18636,2821,SAT
181,18636,2329,SAT
182,18636,1879,SAT
183,18636,2256,SAT
184,18636,1477,SAT
185,18636,1958,SAT
186,18636,750,SAT
187,18636,1991,SAT
188,18636,528,SAT
189,18636,2206,SAT
190,18636,601,SAT
191,18636,1516,SAT
192,18636,2048,SAT
193,18636,1416,SAT
194,18636,2035,SAT
195,18636,1937,SAT
197,18636,2246,SAT
196,18636,2746,SAT
198,18636,2228,SAT
199,18636,1473,SAT
200,18636,1486,SAT
201,18636,2275,SAT
202,18636,1375,SAT
203,18636,1962,SAT
204,18636,2108,SAT
205,18636,1683,SAT
206,18636,1499,SAT
207,18636,2067,SAT
208,18636,1561,SAT
209,18636,1591,SAT
210,18636,1347,SAT
211,18636,2123,SAT
212,18636,2868,SAT
213,18636,2356,SAT
214,18636,2366,SAT
215,18636,749,SAT
216,18636,1248,SAT
217,18636,1817,SAT
218,18636,2026,SAT
219,18636,1751,SAT
220,18636,1132,SAT
221,18636,2099,SAT
222,18636,1800,SAT
223,18636,1347,SAT
224,18636,1226,SAT
225,18636,1819,SAT
226,18636,1777,SAT
227,18636,1661,SAT
228,18636,2266,SAT
230,18636,1505,SAT
229,18636,3804,SAT
231,18636,1478,SAT
232,18636,2112,SAT
233,18636,790,SAT
234,18636,1831,SAT
235,18636,1912,SAT
237,18636,1456,SAT
236,18636,1741,SAT
238,18636,1850,SAT
239,18636,2196,SAT
240,18636,1366,SAT
241,18636,2381,SAT
242,18636,1441,SAT
243,18636,2072,SAT
244,18636,3440,SAT
246,18636,2580,SAT
245,18636,3008,SAT
247,18636,3166,SAT
248,18636,1724,SAT
249,18636,1587,SAT
250,18636,1702,SAT
251,18636,1958,SAT
252,18636,1358,SAT
253,18636,1704,SAT
254,18636,2762,SAT
256,18636,1847,SAT
255,18636,1898,SAT
257,18636,1109,SAT
258,18636,638,SAT
259,18636,2949,SAT
260,18636,2175,SAT
261,18636,1435,SAT
262,18636,2843,SAT
263,18636,3708,SAT
264,18636,2779,SAT
265,18636,1922,SAT
266,18636,2226,SAT
267,18636,2470,SAT
268,18636,1848,SAT
270,18636,1837,SAT
269,18636,1932,SAT
271,18636,1613,SAT
272,18636,2401,SAT
273,18636,1673,SAT
274,18636,2272,SAT
275,18636,469,SAT
276,18636,1297,SAT
277,18636,2473,SAT
278,18636,2250,SAT
279,18636,2271,SAT
280,18636,2063,SAT
281,18636,2061,SAT
282,18636,1990,SAT
283,18636,1478,SAT
284,18636,751,SAT
285,18636,2024,SAT
286,18636,1494,SAT
287,18636,1963,SAT
288,18636,1924,SAT
290,18636,2053,SAT
289,18636,1405,SAT
291,18636,2322,SAT
