Test,Max RSS,Algo time,Result
157,18612,2788,UNSAT
158,-1,-1,UNKNOWN
170,18612,48142,UNSAT
160,-1,-1,UNKNOWN
172,18612,2916,UNSAT
165,18612,49088,UNSAT
169,-1,-1,UNKNOWN
166,18612,47155,UNSAT
196,-1,-1,UNKNOWN
171,-1,-1,UNKNOWN
179,-1,-1,UNKNOWN
167,-1,-1,UNKNOWN
163,18612,3018,UNSAT
168,-1,-1,UNKNOWN
180,18612,3078,UNSAT
164,18612,2969,UNSAT
176,-1,-1,UNKNOWN
189,-1,-1,UNKNOWN
188,18612,50047,UNSAT
183,18612,46189,UNSAT
181,18612,46132,UNSAT
190,-1,-1,UNKNOWN
178,-1,-1,UNKNOWN
177,18612,55139,UNSAT
173,18612,55284,UNSAT
182,-1,-1,UNKNOWN
175,18612,53127,UNSAT
192,-1,-1,UNKNOWN
174,18612,2956,UNSAT
187,-1,-1,UNKNOWN
191,18612,55202,UNSAT
185,18612,50916,UNSAT
197,18612,47015,UNSAT
184,18612,47106,UNSAT
186,18612,47176,UNSAT
193,18612,58117,UNSAT
217,18612,47119,UNSAT
198,18612,47113,UNSAT
200,-1,-1,UNKNOWN
211,18612,2955,UNSAT
208,-1,-1,UNKNOWN
216,-1,-1,UNKNOWN
201,-1,-1,UNKNOWN
219,-1,-1,UNKNOWN
199,-1,-1,UNKNOWN
209,18612,55274,UNSAT
212,18612,52085,UNSAT
202,-1,-1,UNKNOWN
195,-1,-1,UNKNOWN
203,18612,51066,UNSAT
215,-1,-1,UNKNOWN
213,-1,-1,UNKNOWN
204,-1,-1,UNKNOWN
220,18612,53238,UNSAT
222,18612,36004,UNSAT
207,18612,3072,UNSAT
224,18612,53100,UNSAT
210,-1,-1,UNKNOWN
218,-1,-1,UNKNOWN
228,-1,-1,UNKNOWN
221,-1,-1,UNKNOWN
225,-1,-1,UNKNOWN
236,-1,-1,UNKNOWN
206,18612,3175,UNSAT
239,-1,-1,UNKNOWN
252,-1,-1,UNKNOWN
253,-1,-1,UNKNOWN
235,-1,-1,UNKNOWN
223,18612,3009,UNSAT
226,18612,55363,UNSAT
244,-1,-1,UNKNOWN
227,-1,-1,UNKNOWN
230,-1,-1,UNKNOWN
237,-1,-1,UNKNOWN
245,18612,47151,UNSAT
205,18612,3101,UNSAT
243,-1,-1,UNKNOWN
250,-1,-1,UNKNOWN
214,18612,3122,UNSAT
246,18612,50061,UNSAT
240,18612,2845,UNSAT
238,18612,2906,UNSAT
229,-1,-1,UNKNOWN
232,18612,57229,UNSAT
231,18612,48972,UNSAT
259,-1,-1,UNKNOWN
255,-1,-1,UNKNOWN
241,18612,55161,UNSAT
233,-1,-1,UNKNOWN
249,-1,-1,UNKNOWN
234,18612,68058,UNSAT
260,18612,3080,UNSAT
254,18612,59059,UNSAT
251,-1,-1,UNKNOWN
242,18612,64123,UNSAT
247,18612,58153,UNSAT
256,18612,35220,UNSAT
248,18612,66012,UNSAT
257,18612,78042,UNSAT
258,-1,-1,UNKNOWN
264,-1,-1,UNKNOWN
265,-1,-1,UNKNOWN
266,-1,-1,UNKNOWN
263,18612,3023,UNSAT
262,18612,65017,UNSAT
261,18612,2895,UNSAT
267,-1,-1,UNKNOWN
274,18612,3060,UNSAT
269,-1,-1,UNKNOWN
273,-1,-1,UNKNOWN
270,18612,71015,UNSAT
275,-1,-1,UNKNOWN
268,-1,-1,UNKNOWN
276,18612,63201,UNSAT
277,-1,-1,UNKNOWN
271,18612,2954,UNSAT
272,-1,-1,UNKNOWN
284,-1,-1,UNKNOWN
286,18612,57215,UNSAT
285,-1,-1,UNKNOWN
279,-1,-1,UNKNOWN
278,18612,3044,UNSAT
288,-1,-1,UNKNOWN
291,18612,51081,UNSAT
283,18612,62950,UNSAT
281,18612,62084,UNSAT
287,-1,-1,UNKNOWN
292,18612,51107,UNSAT
293,18612,50191,UNSAT
290,18612,63166,UNSAT
294,-1,-1,UNKNOWN
289,-1,-1,UNKNOWN
280,-1,-1,UNKNOWN
282,-1,-1,UNKNOWN
297,18612,69216,UNSAT
296,18612,68047,UNSAT
317,-1,-1,UNKNOWN
312,-1,-1,UNKNOWN
295,-1,-1,UNKNOWN
303,18612,63026,UNSAT
298,18612,2945,UNSAT
299,-1,-1,UNKNOWN
316,18612,73100,UNSAT
300,18612,61312,UNSAT
306,18612,67232,UNSAT
305,18612,63069,UNSAT
302,-1,-1,UNKNOWN
304,-1,-1,UNKNOWN
315,18612,2732,UNSAT
301,-1,-1,UNKNOWN
311,-1,-1,UNKNOWN
309,18612,70980,UNSAT
308,18612,71136,UNSAT
310,18612,71204,UNSAT
318,18612,2935,UNSAT
307,-1,-1,UNKNOWN
313,18612,55234,UNSAT
325,-1,-1,UNKNOWN
314,18612,54919,UNSAT
319,-1,-1,UNKNOWN
330,-1,-1,UNKNOWN
327,-1,-1,UNKNOWN
320,18612,69022,UNSAT
331,-1,-1,UNKNOWN
324,-1,-1,UNKNOWN
323,-1,-1,UNKNOWN
326,-1,-1,UNKNOWN
321,-1,-1,UNKNOWN
337,-1,-1,UNKNOWN
322,-1,-1,UNKNOWN
336,18612,71017,UNSAT
338,-1,-1,UNKNOWN
329,18612,3021,UNSAT
332,-1,-1,UNKNOWN
339,-1,-1,UNKNOWN
328,18612,2862,UNSAT
333,18612,71089,UNSAT
334,18612,71123,UNSAT
335,-1,-1,UNKNOWN
361,-1,-1,UNKNOWN
366,18612,55003,UNSAT
364,-1,-1,UNKNOWN
359,18612,68161,UNSAT
341,18612,2917,UNSAT
371,18612,42282,UNSAT
340,-1,-1,UNKNOWN
342,-1,-1,UNKNOWN
347,18612,67201,UNSAT
357,18612,58985,UNSAT
358,-1,-1,UNKNOWN
343,18612,70200,UNSAT
360,-1,-1,UNKNOWN
346,18612,77035,UNSAT
362,18612,3050,UNSAT
369,18612,59159,UNSAT
367,-1,-1,UNKNOWN
363,-1,-1,UNKNOWN
345,-1,-1,UNKNOWN
355,18612,63140,UNSAT
349,18612,74280,UNSAT
344,18612,2936,UNSAT
356,18612,66188,UNSAT
351,-1,-1,UNKNOWN
348,-1,-1,UNKNOWN
365,18612,12413,UNSAT
352,18612,74983,UNSAT
353,18612,69069,UNSAT
350,18612,2927,UNSAT
354,18612,67266,UNSAT
373,-1,-1,UNKNOWN
372,18612,74122,UNSAT
370,-1,-1,UNKNOWN
374,-1,-1,UNKNOWN
368,18612,2926,UNSAT
378,-1,-1,UNKNOWN
376,18612,69018,UNSAT
377,-1,-1,UNKNOWN
375,18612,62055,UNSAT
381,-1,-1,UNKNOWN
380,18612,79025,UNSAT
382,-1,-1,UNKNOWN
379,18612,2977,UNSAT
384,18612,75033,UNSAT
383,-1,-1,UNKNOWN
385,18612,72225,UNSAT
387,-1,-1,UNKNOWN
390,-1,-1,UNKNOWN
389,18612,79271,UNSAT
388,18612,81213,UNSAT
386,-1,-1,UNKNOWN
393,-1,-1,UNKNOWN
395,18612,3148,UNSAT
391,18612,79015,UNSAT
394,-1,-1,UNKNOWN
392,-1,-1,UNKNOWN
397,-1,-1,UNKNOWN
396,-1,-1,UNKNOWN
399,-1,-1,UNKNOWN
398,-1,-1,UNKNOWN
400,18612,71024,UNSAT
401,-1,-1,UNKNOWN
402,18612,73126,UNSAT
404,18612,3087,UNSAT
407,18612,70268,UNSAT
413,18612,74159,UNSAT
405,18612,3010,UNSAT
414,18612,74291,UNSAT
412,-1,-1,UNKNOWN
403,-1,-1,UNKNOWN
409,-1,-1,UNKNOWN
428,-1,-1,UNKNOWN
411,18612,71091,UNSAT
408,18612,2709,UNSAT
406,18612,3008,UNSAT
415,18612,71073,UNSAT
416,-1,-1,UNKNOWN
410,-1,-1,UNKNOWN
417,18612,59167,UNSAT
418,18612,76865,UNSAT
434,18612,79018,UNSAT
419,-1,-1,UNKNOWN
421,-1,-1,UNKNOWN
420,18612,79156,UNSAT
431,-1,-1,UNKNOWN
423,18612,75038,UNSAT
427,-1,-1,UNKNOWN
424,-1,-1,UNKNOWN
425,-1,-1,UNKNOWN
426,-1,-1,UNKNOWN
429,18612,3126,UNSAT
430,18612,2910,UNSAT
422,-1,-1,UNKNOWN
433,18612,74387,UNSAT
435,18612,2810,UNSAT
432,18612,3055,UNSAT
436,-1,-1,UNKNOWN
438,18612,85010,UNSAT
440,-1,-1,UNKNOWN
441,-1,-1,UNKNOWN
437,18612,79021,UNSAT
442,18612,79238,UNSAT
443,18612,84017,UNSAT
444,-1,-1,UNKNOWN
447,18612,79024,UNSAT
446,18612,84127,UNSAT
439,-1,-1,UNKNOWN
448,18612,79223,UNSAT
450,18612,71064,UNSAT
445,-1,-1,UNKNOWN
451,18612,73091,UNSAT
452,18612,73350,UNSAT
449,-1,-1,UNKNOWN
453,-1,-1,UNKNOWN
454,18612,2992,UNSAT
455,18612,78076,UNSAT
461,18612,81970,UNSAT
468,-1,-1,UNKNOWN
459,-1,-1,UNKNOWN
465,18612,78199,UNSAT
470,18612,77162,UNSAT
456,-1,-1,UNKNOWN
457,-1,-1,UNKNOWN
458,18612,3016,UNSAT
462,18612,79157,UNSAT
469,-1,-1,UNKNOWN
460,18612,3013,UNSAT
463,-1,-1,UNKNOWN
467,18612,76031,UNSAT
472,18612,83174,UNSAT
464,18612,3148,UNSAT
473,-1,-1,UNKNOWN
466,-1,-1,UNKNOWN
471,-1,-1,UNKNOWN
477,18612,76019,UNSAT
474,18612,86124,UNSAT
475,18612,86043,UNSAT
478,18612,2965,UNSAT
486,18612,2977,UNSAT
476,-1,-1,UNKNOWN
480,-1,-1,UNKNOWN
497,18612,3216,UNSAT
482,-1,-1,UNKNOWN
479,18612,3065,UNSAT
504,18612,80067,UNSAT
511,-1,-1,UNKNOWN
481,-1,-1,UNKNOWN
508,-1,-1,UNKNOWN
489,18612,3077,UNSAT
488,-1,-1,UNKNOWN
484,18612,3043,UNSAT
483,-1,-1,UNKNOWN
520,18612,83084,UNSAT
527,18612,91104,UNSAT
492,18612,3123,UNSAT
518,18612,83069,UNSAT
519,18612,2928,UNSAT
521,18612,83988,UNSAT
490,18612,2946,UNSAT
523,18612,3116,UNSAT
491,-1,-1,UNKNOWN
533,-1,-1,UNKNOWN
536,18612,81519,UNSAT
525,-1,-1,UNKNOWN
526,18612,23209,UNSAT
531,18612,91027,UNSAT
532,18612,2861,UNSAT
535,-1,-1,UNKNOWN
485,18612,3004,UNSAT
539,18612,82112,UNSAT
529,-1,-1,UNKNOWN
487,-1,-1,UNKNOWN
537,18612,2807,UNSAT
538,-1,-1,UNKNOWN
493,-1,-1,UNKNOWN
540,-1,-1,UNKNOWN
498,-1,-1,UNKNOWN
542,-1,-1,UNKNOWN
545,18612,83106,UNSAT
544,-1,-1,UNKNOWN
500,-1,-1,UNKNOWN
495,18612,2922,UNSAT
496,-1,-1,UNKNOWN
554,-1,-1,UNKNOWN
555,-1,-1,UNKNOWN
564,-1,-1,UNKNOWN
501,18612,3058,UNSAT
563,-1,-1,UNKNOWN
565,18612,87030,UNSAT
567,18612,96992,UNSAT
499,18612,3122,UNSAT
557,-1,-1,UNKNOWN
558,18612,83024,UNSAT
559,18612,81177,UNSAT
566,-1,-1,UNKNOWN
561,-1,-1,UNKNOWN
560,-1,-1,UNKNOWN
568,-1,-1,UNKNOWN
562,18612,3031,UNSAT
502,-1,-1,UNKNOWN
494,18612,3029,UNSAT
570,-1,-1,UNKNOWN
556,-1,-1,UNKNOWN
572,18612,3043,UNSAT
505,18612,3008,UNSAT
503,18612,3078,UNSAT
569,18612,63101,UNSAT
509,18612,3053,UNSAT
571,18612,3074,UNSAT
510,-1,-1,UNKNOWN
576,18612,87288,UNSAT
573,-1,-1,UNKNOWN
577,18612,3014,UNSAT
514,18612,3187,UNSAT
588,-1,-1,UNKNOWN
587,18612,81972,UNSAT
515,18612,2994,UNSAT
591,18612,103036,UNSAT
589,-1,-1,UNKNOWN
512,18612,3155,UNSAT
592,-1,-1,UNKNOWN
593,18612,103235,UNSAT
507,18612,3031,UNSAT
513,18612,3053,UNSAT
596,18612,90960,UNSAT
597,18612,91088,UNSAT
517,18612,3083,UNSAT
590,-1,-1,UNKNOWN
600,-1,-1,UNKNOWN
601,18612,87157,UNSAT
506,18612,2881,UNSAT
595,18612,2942,UNSAT
516,18612,3214,UNSAT
594,18612,97913,UNSAT
602,-1,-1,UNKNOWN
598,18612,2938,UNSAT
604,18612,3071,UNSAT
534,-1,-1,UNKNOWN
603,18612,97641,UNSAT
599,18612,2970,UNSAT
609,18612,85121,UNSAT
608,-1,-1,UNKNOWN
530,18612,3075,UNSAT
606,18612,89106,UNSAT
528,18612,3039,UNSAT
524,-1,-1,UNKNOWN
522,18612,3140,UNSAT
607,-1,-1,UNKNOWN
605,-1,-1,UNKNOWN
546,-1,-1,UNKNOWN
610,-1,-1,UNKNOWN
541,-1,-1,UNKNOWN
612,-1,-1,UNKNOWN
611,18612,91143,UNSAT
613,-1,-1,UNKNOWN
548,-1,-1,UNKNOWN
615,18612,84910,UNSAT
616,18612,88988,UNSAT
549,-1,-1,UNKNOWN
614,-1,-1,UNKNOWN
619,18612,101183,UNSAT
618,18612,89256,UNSAT
625,18612,3097,UNSAT
550,18612,3154,UNSAT
621,18612,98033,UNSAT
624,-1,-1,UNKNOWN
627,-1,-1,UNKNOWN
622,-1,-1,UNKNOWN
629,-1,-1,UNKNOWN
623,18612,100206,UNSAT
620,-1,-1,UNKNOWN
551,-1,-1,UNKNOWN
617,18612,86928,UNSAT
631,18612,96194,UNSAT
634,-1,-1,UNKNOWN
553,18612,2943,UNSAT
628,18612,2989,UNSAT
626,18612,2906,UNSAT
543,-1,-1,UNKNOWN
635,-1,-1,UNKNOWN
630,-1,-1,UNKNOWN
632,18612,97138,UNSAT
547,18612,2985,UNSAT
637,-1,-1,UNKNOWN
552,-1,-1,UNKNOWN
638,-1,-1,UNKNOWN
636,18612,2767,UNSAT
640,18612,103156,UNSAT
633,-1,-1,UNKNOWN
641,-1,-1,UNKNOWN
575,-1,-1,UNKNOWN
574,18612,2958,UNSAT
642,18612,103239,UNSAT
643,-1,-1,UNKNOWN
583,18612,3012,UNSAT
639,18612,102198,UNSAT
578,18612,3215,UNSAT
645,18612,99139,UNSAT
646,-1,-1,UNKNOWN
648,-1,-1,UNKNOWN
579,-1,-1,UNKNOWN
647,18612,3007,UNSAT
584,18612,3077,UNSAT
653,-1,-1,UNKNOWN
655,18612,99135,UNSAT
657,18612,99099,UNSAT
585,18612,2921,UNSAT
658,-1,-1,UNKNOWN
659,18612,99167,UNSAT
586,18612,3007,UNSAT
656,18612,97662,UNSAT
654,18612,23177,UNSAT
581,-1,-1,UNKNOWN
662,-1,-1,UNKNOWN
671,18612,103193,UNSAT
663,18612,110222,UNSAT
582,-1,-1,UNKNOWN
660,-1,-1,UNKNOWN
664,18612,110149,UNSAT
580,-1,-1,UNKNOWN
672,-1,-1,UNKNOWN
673,-1,-1,UNKNOWN
661,18612,2966,UNSAT
675,-1,-1,UNKNOWN
649,-1,-1,UNKNOWN
644,-1,-1,UNKNOWN
674,-1,-1,UNKNOWN
676,-1,-1,UNKNOWN
678,18612,103058,UNSAT
677,18612,103077,UNSAT
652,18612,2998,UNSAT
681,-1,-1,UNKNOWN
679,-1,-1,UNKNOWN
665,-1,-1,UNKNOWN
682,-1,-1,UNKNOWN
650,18612,3115,UNSAT
667,18612,103229,UNSAT
651,-1,-1,UNKNOWN
680,-1,-1,UNKNOWN
683,18612,99064,UNSAT
684,18612,123876,UNSAT
666,18612,91979,UNSAT
688,18612,103068,UNSAT
685,-1,-1,UNKNOWN
669,18612,133124,UNSAT
687,18612,104994,UNSAT
689,18612,102152,UNSAT
690,18612,77151,UNSAT
691,18612,75129,UNSAT
686,-1,-1,UNKNOWN
668,18612,110374,UNSAT
692,18612,107192,UNSAT
693,-1,-1,UNKNOWN
670,18612,112094,UNSAT
694,18612,103032,UNSAT
695,18612,103051,UNSAT
696,18612,118999,UNSAT
698,18612,95044,UNSAT
699,-1,-1,UNKNOWN
711,-1,-1,UNKNOWN
697,-1,-1,UNKNOWN
704,18612,98045,UNSAT
703,18612,95158,UNSAT
701,-1,-1,UNKNOWN
700,-1,-1,UNKNOWN
702,18612,93913,UNSAT
705,-1,-1,UNKNOWN
712,-1,-1,UNKNOWN
714,-1,-1,UNKNOWN
713,-1,-1,UNKNOWN
709,-1,-1,UNKNOWN
719,-1,-1,UNKNOWN
716,-1,-1,UNKNOWN
706,-1,-1,UNKNOWN
718,-1,-1,UNKNOWN
724,-1,-1,UNKNOWN
707,18612,2983,UNSAT
723,18612,118113,UNSAT
725,18612,119122,UNSAT
721,18612,2973,UNSAT
710,18612,3033,UNSAT
727,-1,-1,UNKNOWN
726,-1,-1,UNKNOWN
722,-1,-1,UNKNOWN
729,-1,-1,UNKNOWN
717,-1,-1,UNKNOWN
730,18612,114959,UNSAT
731,18612,115103,UNSAT
732,18612,115086,UNSAT
728,18612,115204,UNSAT
734,18612,115047,UNSAT
715,18612,3024,UNSAT
733,-1,-1,UNKNOWN
720,18612,2878,UNSAT
735,18612,115092,UNSAT
708,18612,3119,UNSAT
737,18612,114105,UNSAT
738,-1,-1,UNKNOWN
739,18612,114041,UNSAT
740,18612,112109,UNSAT
745,-1,-1,UNKNOWN
746,18612,91049,UNSAT
742,18612,108044,UNSAT
743,-1,-1,UNKNOWN
748,18612,103083,UNSAT
736,18612,3141,UNSAT
749,18612,95099,UNSAT
751,18612,95042,UNSAT
744,-1,-1,UNKNOWN
741,-1,-1,UNKNOWN
747,18612,97947,UNSAT
752,18612,103169,UNSAT
750,-1,-1,UNKNOWN
753,-1,-1,UNKNOWN
759,-1,-1,UNKNOWN
760,-1,-1,UNKNOWN
755,18612,111118,UNSAT
763,-1,-1,UNKNOWN
764,18612,99129,UNSAT
765,-1,-1,UNKNOWN
766,-1,-1,UNKNOWN
754,-1,-1,UNKNOWN
767,-1,-1,UNKNOWN
768,18612,108201,UNSAT
769,-1,-1,UNKNOWN
756,-1,-1,UNKNOWN
772,-1,-1,UNKNOWN
770,-1,-1,UNKNOWN
762,18612,3065,UNSAT
773,18612,136275,UNSAT
775,-1,-1,UNKNOWN
757,-1,-1,UNKNOWN
774,18612,135070,UNSAT
776,-1,-1,UNKNOWN
761,-1,-1,UNKNOWN
778,18612,154023,UNSAT
771,18612,3031,UNSAT
780,18612,65007,UNSAT
789,-1,-1,UNKNOWN
777,18612,114391,UNSAT
758,18612,2984,UNSAT
779,-1,-1,UNKNOWN
781,-1,-1,UNKNOWN
790,18612,131063,UNSAT
783,18612,134135,UNSAT
782,18612,134340,UNSAT
793,-1,-1,UNKNOWN
795,-1,-1,UNKNOWN
791,18612,129124,UNSAT
785,18612,113005,UNSAT
792,-1,-1,UNKNOWN
786,-1,-1,UNKNOWN
784,18612,2945,UNSAT
787,-1,-1,UNKNOWN
794,18612,2919,UNSAT
788,-1,-1,UNKNOWN
798,18612,134126,UNSAT
796,-1,-1,UNKNOWN
797,-1,-1,UNKNOWN
799,-1,-1,UNKNOWN
800,-1,-1,UNKNOWN
804,-1,-1,UNKNOWN
801,-1,-1,UNKNOWN
802,-1,-1,UNKNOWN
806,18612,133060,UNSAT
807,-1,-1,UNKNOWN
803,18612,136015,UNSAT
809,18612,147155,UNSAT
808,18612,135223,UNSAT
847,-1,-1,UNKNOWN
813,-1,-1,UNKNOWN
805,-1,-1,UNKNOWN
811,-1,-1,UNKNOWN
812,-1,-1,UNKNOWN
816,-1,-1,UNKNOWN
814,18612,133096,UNSAT
817,18612,162058,UNSAT
810,18612,2980,UNSAT
815,-1,-1,UNKNOWN
819,18612,124341,UNSAT
820,18612,145241,UNSAT
818,18612,120181,UNSAT
852,-1,-1,UNKNOWN
821,18612,147230,UNSAT
822,18612,129078,UNSAT
911,-1,-1,UNKNOWN
826,-1,-1,UNKNOWN
823,-1,-1,UNKNOWN
825,-1,-1,UNKNOWN
824,18612,147058,UNSAT
846,18612,2889,UNSAT
828,-1,-1,UNKNOWN
829,18612,3086,UNSAT
831,-1,-1,UNKNOWN
830,18612,144983,UNSAT
832,-1,-1,UNKNOWN
855,18612,104243,UNSAT
833,-1,-1,UNKNOWN
827,-1,-1,UNKNOWN
840,-1,-1,UNKNOWN
837,18612,2868,UNSAT
854,-1,-1,UNKNOWN
905,18612,2892,UNSAT
838,18612,148229,UNSAT
835,18612,2991,UNSAT
910,18612,137975,UNSAT
841,-1,-1,UNKNOWN
853,-1,-1,UNKNOWN
839,-1,-1,UNKNOWN
915,18612,135061,UNSAT
845,18612,151051,UNSAT
834,18612,2898,UNSAT
849,18612,2966,UNSAT
836,-1,-1,UNKNOWN
848,-1,-1,UNKNOWN
842,18612,171133,UNSAT
851,-1,-1,UNKNOWN
843,18612,129096,UNSAT
850,-1,-1,UNKNOWN
856,18612,164183,UNSAT
844,18612,2989,UNSAT
913,-1,-1,UNKNOWN
857,-1,-1,UNKNOWN
917,18612,61953,UNSAT
859,-1,-1,UNKNOWN
914,-1,-1,UNKNOWN
858,-1,-1,UNKNOWN
864,18612,150087,UNSAT
866,18612,2988,UNSAT
865,-1,-1,UNKNOWN
862,18612,152249,UNSAT
870,18612,2776,UNSAT
871,-1,-1,UNKNOWN
916,18612,82467,UNSAT
860,-1,-1,UNKNOWN
861,-1,-1,UNKNOWN
890,18612,129027,UNSAT
863,18612,152131,UNSAT
867,-1,-1,UNKNOWN
889,-1,-1,UNKNOWN
869,18612,2870,UNSAT
868,18612,3074,UNSAT
912,-1,-1,UNKNOWN
893,18612,15413,UNSAT
892,-1,-1,UNKNOWN
897,18612,3018,UNSAT
872,18612,2840,UNSAT
904,18612,138093,UNSAT
876,-1,-1,UNKNOWN
875,18612,111078,UNSAT
880,18612,131085,UNSAT
899,18612,140164,UNSAT
883,-1,-1,UNKNOWN
873,-1,-1,UNKNOWN
896,18612,127888,UNSAT
900,-1,-1,UNKNOWN
909,-1,-1,UNKNOWN
894,18612,3085,UNSAT
884,-1,-1,UNKNOWN
877,18612,2962,UNSAT
902,-1,-1,UNKNOWN
874,18612,2996,UNSAT
885,-1,-1,UNKNOWN
886,18612,127309,UNSAT
887,18612,127282,UNSAT
891,-1,-1,UNKNOWN
879,-1,-1,UNKNOWN
888,18612,146135,UNSAT
882,18612,2774,UNSAT
881,-1,-1,UNKNOWN
895,-1,-1,UNKNOWN
878,-1,-1,UNKNOWN
908,18612,137092,UNSAT
906,18612,137254,UNSAT
901,-1,-1,UNKNOWN
933,-1,-1,UNKNOWN
903,-1,-1,UNKNOWN
898,18612,2866,UNSAT
907,-1,-1,UNKNOWN
918,-1,-1,UNKNOWN
937,18612,98051,UNSAT
919,-1,-1,UNKNOWN
924,18612,2959,UNSAT
920,-1,-1,UNKNOWN
921,18612,176077,UNSAT
938,18612,67791,UNSAT
945,18612,92105,UNSAT
941,18612,91977,UNSAT
925,-1,-1,UNKNOWN
922,-1,-1,UNKNOWN
926,18612,3052,UNSAT
942,-1,-1,UNKNOWN
934,18612,156098,UNSAT
