Test,Max RSS,Algo time,Result
280,18460,166,UNSAT
281,18460,832,SAT
282,18460,614,SAT
283,18460,225,UNSAT
284,18460,671,SAT
285,18460,499,SAT
286,18460,812,SAT
287,18460,511,SAT
289,18460,1993,SAT
288,18460,712,SAT
290,18460,518,SAT
291,18460,769,SAT
292,18460,747,SAT
293,18460,685,SAT
294,18460,1236,SAT
295,18460,1103,SAT
296,18460,1140,SAT
297,18460,1049,SAT
298,18460,717,SAT
300,18460,820,SAT
299,18460,624,SAT
301,18460,498,SAT
302,18460,538,UNSAT
303,18460,552,SAT
304,18460,969,SAT
305,18460,2601,SAT
306,18460,1141,SAT
307,18460,491,SAT
308,18460,1019,SAT
309,18460,1014,SAT
310,18460,843,SAT
311,18460,1209,SAT
312,18460,699,SAT
313,18460,1114,SAT
314,18460,643,SAT
315,18460,778,SAT
316,18460,995,SAT
317,18460,504,SAT
318,18460,1196,SAT
319,18460,722,SAT
320,18460,759,SAT
321,18460,917,SAT
323,18460,529,SAT
322,18460,2520,SAT
324,18460,781,SAT
325,18460,676,SAT
326,18460,717,SAT
327,18460,1195,SAT
329,18460,800,SAT
328,18460,767,SAT
330,18460,809,SAT
331,18460,841,SAT
332,18460,667,SAT
333,18460,499,SAT
334,18460,733,SAT
335,18460,704,SAT
336,18460,727,SAT
337,18460,619,SAT
338,18460,487,SAT
339,18460,569,SAT
340,18460,1853,SAT
341,18460,1278,SAT
342,18460,728,SAT
343,18460,1328,SAT
344,18460,777,SAT
345,18460,1010,SAT
346,18460,750,SAT
347,18460,1003,SAT
348,18460,1068,SAT
349,18460,347,UNSAT
350,18460,1088,SAT
351,18460,615,SAT
352,18460,1426,SAT
353,18460,613,SAT
354,18460,781,SAT
355,18460,754,SAT
356,18460,1019,SAT
357,18460,830,SAT
358,18460,729,SAT
359,18460,1017,SAT
360,18460,226,UNSAT
361,18460,924,SAT
362,18460,521,SAT
363,18460,1123,SAT
365,18460,853,SAT
364,18460,1741,SAT
367,18460,461,SAT
366,18460,827,SAT
368,18460,560,SAT
369,18460,240,UNSAT
370,18460,521,SAT
371,18460,899,SAT
372,18460,578,SAT
373,18460,993,SAT
374,18460,890,SAT
375,18460,727,SAT
376,18460,918,SAT
377,18460,274,UNSAT
378,18460,293,UNSAT
379,18460,834,SAT
380,18460,780,SAT
381,18460,427,SAT
382,18460,515,SAT
383,18460,447,SAT
384,18460,187,UNSAT
385,18460,1582,SAT
386,18460,848,SAT
387,18460,1311,SAT
389,18460,705,SAT
390,18460,1237,SAT
388,18460,568,SAT
391,18460,671,SAT
392,18460,878,SAT
393,18460,1024,SAT
394,18460,366,UNSAT
395,18460,740,SAT
396,18460,686,SAT
397,18460,732,SAT
398,18460,910,SAT
399,18460,1047,SAT
400,18460,1368,SAT
401,18460,2386,SAT
402,18460,492,SAT
403,18460,654,SAT
404,18460,262,UNSAT
405,18460,398,UNSAT
406,18460,653,SAT
407,18460,958,SAT
408,18460,1013,SAT
409,18460,1199,SAT
410,18460,828,SAT
411,18460,901,SAT
412,18460,306,UNSAT
413,18460,548,SAT
414,18460,741,SAT
415,18460,710,SAT
416,18460,582,SAT
417,18460,478,SAT
418,18460,1030,SAT
419,18460,680,SAT
420,18460,1088,SAT
421,18460,625,SAT
422,18460,532,SAT
423,18460,1053,SAT
425,18460,205,UNSAT
424,18460,1008,SAT
427,18460,1008,SAT
428,18460,619,SAT
426,18460,1056,SAT
430,18460,610,SAT
431,18460,578,SAT
429,18460,844,SAT
432,18460,1418,SAT
433,18460,696,SAT
435,18460,627,SAT
434,18460,1121,SAT
436,18460,797,SAT
437,18460,675,SAT
438,18460,874,SAT
439,18460,195,UNSAT
440,18460,793,SAT
441,18460,509,SAT
443,18460,549,SAT
442,18460,783,SAT
445,18460,573,SAT
444,18460,591,SAT
446,18460,631,SAT
447,18460,749,SAT
448,18460,649,SAT
450,18460,1130,SAT
449,18460,506,SAT
451,18460,1519,SAT
453,18460,726,SAT
452,18460,1232,SAT
454,18460,610,SAT
455,18460,1378,SAT
457,18460,717,SAT
456,18460,1110,SAT
458,18460,550,SAT
459,18460,1243,SAT
460,18460,1284,SAT
461,18460,753,SAT
462,18460,617,SAT
463,18460,623,SAT
465,18460,281,UNSAT
464,18460,585,SAT
466,18460,572,SAT
467,18460,294,UNSAT
468,18460,1592,SAT
469,18460,538,SAT
470,18460,599,SAT
471,18460,1230,SAT
472,18460,635,SAT
473,18460,514,SAT
475,18460,650,SAT
474,18460,837,SAT
477,18460,1042,SAT
476,18460,726,SAT
478,18460,488,SAT
479,18460,939,SAT
480,18460,1437,SAT
481,18460,986,SAT
482,18460,546,SAT
483,18460,1282,SAT
484,18460,1059,SAT
485,18460,1027,SAT
486,18460,563,SAT
487,18460,844,SAT
488,18460,698,SAT
489,18460,794,SAT
490,18460,1904,SAT
493,18460,191,UNSAT
492,18460,732,SAT
491,18460,495,SAT
494,18460,831,SAT
495,18460,576,SAT
497,18460,525,SAT
496,18460,469,SAT
498,18460,521,SAT
499,18460,1969,SAT
500,18460,695,SAT
501,18460,980,SAT
502,18460,946,SAT
503,18460,242,UNSAT
504,18460,637,SAT
505,18460,965,SAT
507,18460,555,SAT
506,18460,787,SAT
508,18460,559,SAT
509,18460,1033,SAT
510,18460,576,SAT
511,18460,744,SAT
512,18460,1049,SAT
513,18460,1006,SAT
514,18460,1297,SAT
515,18460,530,SAT
516,18460,1484,SAT
517,18460,1429,SAT
518,18460,1110,SAT
519,18460,585,SAT
520,18460,1021,SAT
521,18460,725,SAT
522,18460,767,SAT
523,18460,512,SAT
525,18460,545,SAT
524,18460,788,SAT
526,18460,641,SAT
527,18460,707,SAT
528,18460,508,SAT
529,18460,677,SAT
530,18460,918,SAT
532,18460,1275,SAT
531,18460,230,UNSAT
533,18460,595,SAT
534,18460,1031,SAT
535,18460,785,SAT
537,18460,1497,SAT
536,18460,724,SAT
538,18460,944,SAT
540,18460,915,SAT
539,18460,649,SAT
541,18460,989,SAT
542,18460,1546,SAT
543,18460,620,SAT
544,18460,700,SAT
545,18460,1205,SAT
546,18460,492,SAT
547,18460,1209,SAT
550,18460,1114,SAT
548,18460,1515,SAT
549,18460,746,SAT
551,18460,563,SAT
552,18460,719,SAT
553,18460,789,SAT
554,18460,753,SAT
555,18460,645,SAT
557,18460,771,SAT
556,18460,585,SAT
559,18460,903,SAT
558,18460,707,SAT
560,18460,1496,SAT
561,18460,644,SAT
562,18460,652,SAT
564,18460,562,SAT
563,18460,673,SAT
565,18460,662,SAT
566,18460,1846,SAT
567,18460,359,UNSAT
568,18460,718,SAT
569,18460,838,SAT
570,18460,288,UNSAT
571,18460,757,SAT
572,18460,1005,SAT
573,18460,765,SAT
574,18460,629,SAT
575,18460,728,SAT
576,18460,795,SAT
577,18460,722,SAT
578,18460,1662,SAT
579,18460,1081,SAT
580,18460,1294,SAT
581,18460,696,SAT
582,18460,1016,SAT
583,18460,639,SAT
585,18460,748,SAT
584,18460,584,SAT
586,18460,1583,SAT
587,18460,719,SAT
588,18460,513,SAT
589,18460,549,SAT
590,18460,672,SAT
591,18460,268,UNSAT
592,18460,845,SAT
594,18460,1058,SAT
593,18460,605,SAT
595,18460,712,SAT
597,18460,859,SAT
596,18460,701,SAT
599,18460,1229,SAT
598,18460,611,SAT
600,18460,836,SAT
601,18460,548,SAT
602,18460,611,SAT
603,18460,530,SAT
604,18460,576,SAT
605,18460,178,UNSAT
606,18460,202,UNSAT
607,18460,823,SAT
608,18460,563,SAT
609,18460,980,SAT
610,18460,687,SAT
611,18460,1014,SAT
612,18460,892,SAT
613,18460,562,SAT
614,18460,1115,SAT
615,18460,754,SAT
616,18460,1010,SAT
617,18460,820,SAT
618,18460,1819,SAT
619,18460,486,SAT
620,18460,1166,SAT
622,18460,795,SAT
623,18460,190,UNSAT
621,18460,289,UNSAT
624,18460,730,SAT
625,18460,1687,SAT
626,18460,999,SAT
627,18460,963,SAT
628,18460,498,SAT
630,18460,669,SAT
629,18460,659,SAT
631,18460,1287,SAT
632,18460,1014,SAT
633,18460,819,SAT
634,18460,270,UNSAT
635,18460,981,SAT
636,18460,520,SAT
637,18460,655,SAT
639,18460,525,SAT
638,18460,521,SAT
640,18460,1412,SAT
641,18460,1131,SAT
643,18460,687,SAT
642,18460,1105,SAT
644,18460,863,SAT
646,18460,775,SAT
645,18460,914,SAT
647,18460,1062,SAT
648,18460,822,SAT
649,18460,1111,SAT
650,18460,677,SAT
651,18460,561,SAT
652,18460,565,SAT
653,18460,567,SAT
654,18460,765,SAT
655,18460,812,SAT
656,18460,2503,SAT
658,18460,287,UNSAT
657,18460,2204,SAT
660,18460,1225,SAT
659,18460,985,SAT
662,18460,913,SAT
661,18460,864,SAT
663,18460,1069,SAT
664,18460,742,SAT
665,18460,1341,SAT
666,18460,700,SAT
668,18460,733,SAT
667,18460,839,SAT
669,18460,988,SAT
670,18460,299,UNSAT
671,18460,1205,SAT
672,18460,610,SAT
673,18460,528,SAT
674,18460,265,UNSAT
676,18460,736,SAT
675,18460,1494,SAT
677,18460,1184,SAT
678,18460,765,SAT
679,18460,676,SAT
680,18460,672,SAT
681,18460,692,SAT
682,18460,1086,SAT
683,18460,865,SAT
684,18460,511,SAT
685,18460,863,SAT
686,18460,559,SAT
687,18460,721,SAT
689,18460,484,SAT
688,18460,705,SAT
690,18460,694,SAT
691,18460,1368,SAT
692,18460,931,SAT
694,18460,505,SAT
693,18460,947,SAT
695,18460,596,SAT
696,18460,814,SAT
697,18460,657,SAT
698,18460,1432,SAT
700,18460,761,SAT
699,18460,907,SAT
701,18460,846,SAT
702,18460,760,SAT
703,18460,484,SAT
704,18460,204,UNSAT
705,18460,795,SAT
706,18460,773,SAT
707,18460,926,SAT
708,18460,1219,SAT
709,18460,761,SAT
710,18460,540,SAT
711,18460,695,SAT
712,18460,1148,SAT
713,18460,1465,SAT
714,18460,784,SAT
715,18460,216,UNSAT
716,18460,512,SAT
717,18460,530,SAT
718,18460,1276,SAT
720,18460,721,SAT
719,18460,564,SAT
721,18460,263,UNSAT
722,18460,551,SAT
723,18460,828,SAT
724,18460,1689,SAT
725,18460,633,SAT
726,18460,548,SAT
727,18460,1052,SAT
728,18460,1236,SAT
729,18460,381,UNSAT
731,18460,772,SAT
730,18460,452,SAT
732,18460,890,SAT
733,18460,468,SAT
734,18460,895,SAT
737,18460,224,UNSAT
735,18460,1135,SAT
736,18460,705,SAT
738,18460,738,SAT
739,18460,714,SAT
740,18460,1236,SAT
741,18460,208,UNSAT
742,18460,1082,SAT
743,18460,622,SAT
744,18460,726,SAT
745,18460,984,SAT
746,18460,576,SAT
747,18460,280,UNSAT
748,18460,1163,SAT
749,18460,855,SAT
750,18460,1166,SAT
752,18460,652,SAT
753,18460,554,SAT
754,18460,2166,SAT
751,18460,751,SAT
755,18460,1064,SAT
757,18460,755,SAT
756,18460,1005,SAT
758,18460,829,SAT
759,18460,601,SAT
760,18460,693,SAT
761,18460,547,SAT
762,18460,1503,SAT
763,18460,1146,SAT
764,18460,779,SAT
765,18460,660,SAT
766,18460,567,SAT
767,18460,1536,SAT
768,18460,205,UNSAT
769,18460,313,UNSAT
770,18460,1696,SAT
771,18460,802,SAT
772,18460,2697,SAT
773,18460,850,SAT
774,18460,718,SAT
775,18460,1860,SAT
776,18460,1997,SAT
778,18460,1256,SAT
777,18460,352,UNSAT
779,18460,1085,SAT
780,18460,1696,SAT
781,18460,1098,SAT
782,18460,578,SAT
783,18460,1210,SAT
784,18460,181,UNSAT
785,18460,531,SAT
786,18460,1008,SAT
788,18460,602,SAT
787,18460,2133,SAT
789,18460,835,SAT
790,18460,746,SAT
791,18460,1433,SAT
792,18460,656,SAT
793,18460,1190,SAT
794,18460,832,SAT
795,18460,847,SAT
796,18460,870,SAT
798,18460,1126,SAT
799,18460,193,UNSAT
797,18460,1827,SAT
800,18460,2026,SAT
801,18460,848,SAT
802,18460,929,SAT
803,18460,1778,SAT
804,18460,888,SAT
806,18460,596,SAT
805,18460,464,SAT
807,18460,673,SAT
808,18460,1510,SAT
809,18460,1165,SAT
810,18460,841,SAT
811,18460,394,UNSAT
812,18460,579,SAT
813,18460,839,SAT
814,18460,493,SAT
815,18460,513,SAT
816,18460,783,SAT
817,18460,498,SAT
818,18460,809,SAT
819,18460,1129,SAT
820,18460,1860,SAT
821,18460,700,SAT
822,18460,1789,SAT
823,18460,551,SAT
824,18460,706,SAT
825,18460,560,SAT
826,18460,952,SAT
828,18460,971,SAT
827,18460,806,SAT
829,18460,981,SAT
830,18460,1063,SAT
832,18460,1161,SAT
831,18460,1315,SAT
833,18460,1125,SAT
834,18460,532,SAT
835,18460,694,SAT
837,18460,704,SAT
836,18460,915,SAT
838,18460,621,SAT
839,18460,661,SAT
840,18460,296,UNSAT
841,18460,696,SAT
842,18460,473,SAT
843,18460,532,SAT
844,18460,507,SAT
845,18460,185,UNSAT
846,18460,1143,SAT
847,18460,201,UNSAT
849,18460,269,UNSAT
848,18460,494,SAT
850,18460,972,SAT
851,18460,880,SAT
853,18460,602,SAT
852,18460,805,SAT
854,18460,904,SAT
855,18460,738,SAT
857,18460,951,SAT
856,18460,993,SAT
859,18460,951,SAT
858,18460,223,UNSAT
860,18460,675,SAT
861,18460,1144,SAT
862,18460,575,SAT
863,18460,420,SAT
864,18460,1802,SAT
865,18460,676,SAT
866,18460,455,SAT
867,18460,1392,SAT
868,18460,1199,SAT
869,18460,674,SAT
870,18460,896,SAT
871,18460,693,SAT
872,18460,1588,SAT
873,18460,1426,SAT
874,18460,883,SAT
875,18460,555,SAT
876,18460,1101,SAT
877,18460,1477,SAT
878,18460,890,SAT
879,18460,174,UNSAT
880,18460,718,SAT
881,18460,707,SAT
882,18460,878,SAT
883,18460,678,SAT
884,18460,1236,SAT
885,18460,2085,SAT
886,18460,555,SAT
887,18460,842,SAT
888,18460,645,SAT
889,18460,570,SAT
890,18460,1153,SAT
891,18460,547,UNSAT
892,18460,799,SAT
893,18460,534,SAT
894,18460,846,SAT
895,18460,819,SAT
896,18460,711,SAT
898,18460,1359,SAT
897,18460,2024,SAT
900,18460,502,SAT
899,18460,479,SAT
901,18460,1038,SAT
902,18460,745,SAT
904,18460,1125,SAT
903,18460,753,SAT
905,18460,860,SAT
906,18460,1736,SAT
907,18460,534,SAT
908,18460,847,SAT
909,18460,914,SAT
910,18460,1420,SAT
911,18460,929,SAT
912,18460,793,SAT
913,18460,3208,SAT
914,18460,479,SAT
915,18460,487,SAT
916,18460,679,SAT
917,18460,1089,SAT
918,18460,366,UNSAT
919,18460,758,SAT
920,18460,821,SAT
921,18460,1006,SAT
922,18460,525,SAT
923,18460,508,SAT
924,18460,855,SAT
925,18460,1175,SAT
926,18460,1007,SAT
927,18460,1181,SAT
928,18460,561,SAT
929,18460,696,SAT
931,18460,1510,SAT
930,18460,2570,SAT
932,18460,1537,SAT
933,18460,1012,SAT
934,18460,1102,SAT
935,18460,645,SAT
936,18460,772,SAT
937,18460,751,SAT
938,18460,826,SAT
939,18460,943,SAT
940,18460,600,SAT
941,18460,1322,SAT
942,18460,1564,SAT
943,18460,776,SAT
944,18460,679,SAT
945,18460,653,SAT
946,18460,895,SAT
947,18460,1036,SAT
948,18460,2117,SAT
949,18460,788,SAT
950,18460,851,SAT
951,18460,1015,SAT
952,18460,1142,SAT
953,18460,600,SAT
954,18460,855,SAT
955,18460,530,SAT
956,18460,1154,SAT
957,18460,807,SAT
958,18460,549,SAT
959,18460,724,SAT
960,18460,604,SAT
962,18460,1262,SAT
961,18460,3191,SAT
963,18460,1871,SAT
964,18460,710,SAT
965,18460,622,SAT
966,18460,1926,SAT
967,18460,1128,SAT
968,18460,1472,SAT
969,18460,2008,SAT
971,18460,810,SAT
970,18460,995,SAT
972,18460,561,SAT
973,18460,614,SAT
974,18460,643,SAT
975,18460,546,SAT
976,18460,325,UNSAT
977,18460,357,UNSAT
978,18460,1346,SAT
979,18460,645,SAT
980,18460,590,SAT
981,18460,615,SAT
982,18460,737,SAT
983,18460,691,SAT
984,18460,613,SAT
985,18460,764,SAT
986,18460,757,SAT
987,18460,478,SAT
988,18460,888,SAT
989,18460,230,UNSAT
991,18460,742,SAT
990,18460,508,SAT
992,18460,514,SAT
993,18460,680,SAT
994,18460,253,UNSAT
995,18460,596,SAT
997,18460,688,SAT
996,18460,709,SAT
998,18460,575,SAT
999,18460,602,SAT
1000,18460,783,SAT
