Test,Max RSS,Algo time,Result
530,18472,166,SAT
531,18472,147,SAT
532,18472,145,SAT
533,18472,175,SAT
534,18472,147,SAT
535,18472,148,SAT
536,18472,157,SAT
537,18472,149,SAT
538,18472,190,SAT
539,18472,178,SAT
540,18472,131,SAT
541,18472,187,SAT
543,18472,178,SAT
542,18472,135,SAT
544,18472,175,SAT
545,18472,162,SAT
546,18472,123,SAT
547,18472,144,SAT
548,18472,173,SAT
549,18472,168,SAT
550,18472,145,SAT
551,18472,138,SAT
552,18472,171,SAT
553,18472,135,SAT
554,18472,138,SAT
556,18472,143,SAT
555,18472,208,SAT
557,18472,163,SAT
558,18472,154,SAT
559,18472,145,SAT
560,18472,147,SAT
561,18472,157,SAT
562,18472,326,SAT
563,18472,155,SAT
564,18472,133,SAT
565,18472,144,SAT
566,18472,150,SAT
567,18472,146,SAT
568,18472,137,SAT
569,18472,176,SAT
570,18472,171,SAT
571,18472,119,SAT
572,18472,156,SAT
573,18472,158,SAT
574,18472,133,SAT
575,18472,146,SAT
576,18472,137,SAT
577,18472,163,SAT
578,18472,146,SAT
579,18472,151,SAT
580,18472,142,SAT
581,18472,149,SAT
583,18472,147,SAT
582,18472,151,SAT
584,18472,152,SAT
585,18472,141,SAT
586,18472,149,SAT
587,18472,150,SAT
588,18472,146,SAT
589,18472,141,SAT
591,18472,159,SAT
592,18472,169,SAT
590,18472,171,SAT
593,18472,149,SAT
594,18472,141,SAT
595,18472,155,SAT
596,18472,133,SAT
597,18472,143,SAT
598,18472,142,SAT
599,18472,143,SAT
600,18472,160,SAT
602,18472,140,SAT
601,18472,155,SAT
603,18472,160,SAT
604,18472,146,SAT
606,18472,183,SAT
605,18472,155,SAT
607,18472,144,SAT
608,18472,142,SAT
609,18472,147,SAT
610,18472,130,SAT
611,18472,155,SAT
612,18472,146,SAT
613,18472,145,SAT
614,18472,161,SAT
615,18472,130,SAT
616,18472,131,SAT
617,18472,155,SAT
618,18472,170,SAT
619,18472,151,SAT
620,18472,150,SAT
621,18472,153,SAT
622,18472,166,SAT
623,18472,173,SAT
624,18600,189,SAT
625,18600,163,SAT
626,18600,142,SAT
627,18600,133,SAT
628,18600,171,SAT
629,18600,138,SAT
630,18600,151,SAT
631,18600,171,SAT
632,18600,160,SAT
633,18600,150,SAT
634,18600,157,SAT
635,18600,157,SAT
636,18600,166,SAT
638,18600,146,SAT
637,18600,154,SAT
639,18600,152,SAT
640,18600,172,SAT
641,18600,133,SAT
642,18600,166,SAT
643,18600,145,SAT
644,18600,122,SAT
645,18600,167,SAT
646,18600,162,SAT
647,18600,143,SAT
648,18600,146,SAT
650,18600,176,SAT
649,18600,143,SAT
651,18600,167,SAT
652,18600,169,SAT
653,18600,139,SAT
654,18600,148,SAT
655,18600,136,SAT
656,18600,132,SAT
657,18600,166,SAT
658,18600,153,SAT
659,18600,139,SAT
660,18600,163,SAT
661,18600,124,SAT
662,18600,140,SAT
663,18600,175,SAT
664,18600,160,SAT
665,18600,154,SAT
667,18600,147,SAT
666,18600,148,SAT
668,18600,154,SAT
669,18600,183,SAT
670,18600,135,SAT
671,18600,154,SAT
672,18600,128,SAT
673,18600,169,SAT
674,18600,156,SAT
675,18600,170,SAT
676,18600,135,SAT
677,18600,159,SAT
678,18600,180,SAT
679,18600,179,SAT
680,18600,148,SAT
682,18600,177,SAT
681,18600,150,SAT
683,18600,142,SAT
684,18600,140,SAT
685,18600,192,SAT
686,18600,137,SAT
687,18600,190,SAT
688,18600,136,SAT
689,18600,157,SAT
690,18600,125,SAT
691,18600,197,SAT
692,18600,135,SAT
693,18600,173,SAT
694,18600,128,SAT
695,18600,150,SAT
696,18600,126,SAT
698,18600,165,SAT
697,18600,137,SAT
699,18600,135,SAT
700,18600,132,SAT
701,18600,157,SAT
702,18600,166,SAT
703,18600,162,SAT
704,18600,162,SAT
705,18600,158,SAT
706,18600,194,SAT
707,18600,157,SAT
708,18600,184,SAT
709,18600,149,SAT
710,18600,154,SAT
711,18600,165,SAT
712,18600,132,SAT
713,18600,126,SAT
714,18600,146,SAT
715,18600,157,SAT
717,18600,161,SAT
716,18600,148,SAT
718,18600,228,SAT
719,18600,139,SAT
720,18600,129,SAT
721,18600,133,SAT
722,18600,185,SAT
723,18600,189,SAT
724,18600,164,SAT
725,18600,130,SAT
726,18600,169,SAT
727,18600,134,SAT
728,18600,142,SAT
729,18600,153,SAT
730,18600,144,SAT
731,18600,158,SAT
732,18600,165,SAT
733,18600,166,SAT
734,18600,140,SAT
735,18600,129,SAT
736,18600,166,SAT
737,18600,164,SAT
738,18600,180,SAT
739,18600,160,SAT
740,18600,132,SAT
741,18600,164,SAT
743,18600,155,SAT
742,18600,160,SAT
744,18600,140,SAT
745,18600,169,SAT
746,18600,135,SAT
747,18600,142,SAT
748,18600,158,SAT
749,18600,144,SAT
750,18600,134,SAT
751,18600,142,SAT
752,18600,140,SAT
753,18600,132,SAT
754,18600,143,SAT
755,18600,186,SAT
756,18600,166,SAT
757,18600,165,SAT
758,18600,132,SAT
759,18600,156,SAT
760,18600,168,SAT
761,18600,124,SAT
763,18600,151,SAT
762,18600,133,SAT
764,18600,135,SAT
766,18600,127,SAT
765,18600,162,SAT
767,18600,163,SAT
768,18600,172,SAT
769,18600,126,SAT
770,18600,165,SAT
771,18600,154,SAT
772,18600,156,SAT
773,18600,164,SAT
774,18600,121,SAT
775,18600,145,SAT
776,18600,161,SAT
777,18600,143,SAT
778,18600,154,SAT
779,18600,163,SAT
780,18600,143,SAT
781,18600,155,SAT
782,18600,130,SAT
783,18600,143,SAT
784,18600,177,SAT
785,18600,137,SAT
786,18600,146,SAT
787,18600,147,SAT
788,18600,125,SAT
789,18600,147,SAT
790,18600,150,SAT
791,18600,147,SAT
792,18600,152,SAT
793,18600,162,SAT
794,18600,135,SAT
795,18600,156,SAT
796,18600,150,SAT
797,18600,156,SAT
798,18600,148,SAT
799,18600,150,SAT
800,18600,151,SAT
801,18600,156,SAT
802,18600,141,SAT
803,18600,129,SAT
804,18600,134,SAT
805,18600,174,SAT
806,18600,186,SAT
807,18600,143,SAT
808,18600,134,SAT
809,18600,154,SAT
810,18600,154,SAT
811,18600,147,SAT
812,18600,132,SAT
813,18600,158,SAT
814,18600,156,SAT
815,18600,161,SAT
816,18600,147,SAT
817,18600,149,SAT
818,18600,164,SAT
819,18600,161,SAT
820,18600,171,SAT
821,18600,136,SAT
822,18600,169,SAT
823,18600,160,SAT
824,18600,145,SAT
825,18600,145,SAT
826,18600,162,SAT
827,18600,158,SAT
828,18600,134,SAT
829,18600,143,SAT
830,18600,192,SAT
831,18600,154,SAT
832,18600,147,SAT
833,18600,128,SAT
834,18600,151,SAT
835,18600,146,SAT
836,18600,143,SAT
837,18600,125,SAT
838,18600,134,SAT
839,18600,147,SAT
840,18600,164,SAT
841,18600,156,SAT
842,18600,126,SAT
843,18600,228,SAT
845,18600,149,SAT
844,18600,155,SAT
846,18600,126,SAT
847,18600,169,SAT
848,18600,157,SAT
849,18600,166,SAT
850,18600,162,SAT
851,18600,148,SAT
852,18600,138,SAT
853,18600,169,SAT
854,18600,158,SAT
855,18728,134,SAT
856,18728,152,SAT
858,18728,120,SAT
857,18728,148,SAT
859,18728,128,SAT
860,18728,143,SAT
862,18728,162,SAT
861,18728,134,SAT
863,18728,118,SAT
864,18728,140,SAT
865,18728,135,SAT
866,18728,154,SAT
867,18728,125,SAT
868,18728,143,SAT
869,18728,145,SAT
870,18728,148,SAT
871,18728,169,SAT
872,18728,158,SAT
874,18728,118,SAT
873,18728,150,SAT
875,18728,161,SAT
876,18728,155,SAT
877,18728,158,SAT
878,18728,152,SAT
879,18728,155,SAT
880,18728,139,SAT
881,18728,159,SAT
882,18728,278,SAT
884,18728,168,SAT
885,18728,167,SAT
886,18728,162,SAT
887,18728,137,SAT
883,18728,138,SAT
889,18728,152,SAT
888,18728,149,SAT
890,18728,154,SAT
891,18728,157,SAT
892,18728,129,SAT
893,18728,164,SAT
894,18728,175,SAT
895,18728,161,SAT
896,18728,139,SAT
897,18728,170,SAT
898,18728,167,SAT
899,18728,134,SAT
900,18728,149,SAT
901,18728,155,SAT
902,18728,158,SAT
903,18728,170,SAT
904,18728,151,SAT
906,18728,153,SAT
907,18728,154,SAT
905,18728,136,SAT
908,18728,146,SAT
909,18728,180,SAT
910,18728,132,SAT
911,18728,149,SAT
912,18728,172,SAT
913,18728,162,SAT
914,18728,153,SAT
915,18728,162,SAT
916,18728,121,SAT
917,18728,144,SAT
918,18728,134,SAT
919,18728,140,SAT
920,18728,154,SAT
921,18728,151,SAT
922,18728,162,SAT
923,18728,152,SAT
924,18728,174,SAT
926,18728,149,SAT
925,18728,176,SAT
927,18728,143,SAT
928,18728,165,SAT
929,18728,185,SAT
930,18728,198,SAT
931,18728,176,SAT
932,18728,140,SAT
933,18728,159,SAT
934,18728,141,SAT
935,18728,178,SAT
936,18728,182,SAT
937,18728,160,SAT
938,18728,139,SAT
939,18728,145,SAT
940,18728,181,SAT
941,18728,141,SAT
942,18728,149,SAT
943,18728,151,SAT
944,18728,147,SAT
945,18728,141,SAT
946,18728,121,SAT
947,18728,119,SAT
948,18728,147,SAT
949,18728,151,SAT
950,18728,157,SAT
951,18728,157,SAT
952,18728,148,SAT
953,18728,126,SAT
954,18728,152,SAT
955,18728,148,SAT
956,18728,172,SAT
957,18728,165,SAT
958,18728,142,SAT
959,18728,128,SAT
960,18728,145,SAT
961,18728,148,SAT
962,18728,162,SAT
963,18728,178,SAT
964,18728,143,SAT
965,18728,160,SAT
966,18728,168,SAT
967,18728,157,SAT
968,18728,175,SAT
969,18728,150,SAT
970,18728,144,SAT
971,18728,173,SAT
972,18728,126,SAT
974,18728,135,SAT
973,18728,134,SAT
975,18728,189,SAT
976,18728,155,SAT
978,18728,169,SAT
977,18728,156,SAT
979,18728,161,SAT
980,18728,153,SAT
981,18728,180,SAT
982,18728,149,SAT
983,18728,125,SAT
984,18728,146,SAT
985,18728,158,SAT
986,18728,134,SAT
988,18728,196,SAT
987,18728,149,SAT
990,18728,153,SAT
989,18728,145,SAT
991,18728,161,SAT
992,18728,134,SAT
993,18728,145,SAT
994,18728,185,SAT
995,18728,136,SAT
996,18728,146,SAT
997,18728,187,SAT
998,18728,151,SAT
999,18728,136,SAT
1000,18728,143,SAT
