Test,Max RSS,Algo time,Result
89,18448,70293,UNSAT
90,18448,37656,UNSAT
91,18448,38187,UNSAT
92,18448,38536,UNSAT
93,18448,39182,UNSAT
95,18448,24224,UNSAT
94,18448,46853,UNSAT
97,18448,34650,UNSAT
98,18448,49968,UNSAT
96,18448,39275,UNSAT
99,18448,47027,UNSAT
100,18448,47922,UNSAT
101,18448,51500,UNSAT
102,18448,57787,UNSAT
104,18448,38114,UNSAT
103,18448,38016,UNSAT
105,18448,38433,UNSAT
107,18448,38454,UNSAT
106,18448,45875,UNSAT
108,18448,37928,UNSAT
109,18448,38387,UNSAT
110,18448,48354,UNSAT
111,18448,48161,UNSAT
113,18448,38819,UNSAT
114,18448,38389,UNSAT
112,18448,30455,UNSAT
115,18448,54242,UNSAT
116,18448,37928,UNSAT
117,18448,38482,UNSAT
118,18448,48161,UNSAT
120,18448,48956,UNSAT
119,18448,39636,UNSAT
121,18448,74306,UNSAT
122,18448,38014,UNSAT
124,18448,39906,UNSAT
123,18448,39023,UNSAT
125,18448,52387,UNSAT
127,18448,37450,UNSAT
126,18448,47334,UNSAT
128,18448,33760,UNSAT
129,18448,39780,UNSAT
130,18448,38443,UNSAT
131,18448,73146,UNSAT
134,18448,38560,UNSAT
132,18448,47563,UNSAT
135,18448,47455,UNSAT
136,18448,39634,UNSAT
133,18448,38269,UNSAT
137,18448,39047,UNSAT
138,18448,45721,UNSAT
139,18448,39880,UNSAT
140,18448,60450,UNSAT
141,18448,38133,UNSAT
144,18448,39649,UNSAT
145,18448,38835,UNSAT
143,18448,38282,UNSAT
142,18448,38851,UNSAT
146,18448,67676,UNSAT
147,18448,54625,UNSAT
148,18448,38461,UNSAT
149,18448,42619,UNSAT
150,18448,61011,UNSAT
151,18448,38017,UNSAT
152,18448,47502,UNSAT
153,18448,38725,UNSAT
155,18448,49108,UNSAT
154,18448,38337,UNSAT
156,18448,38576,UNSAT
157,18448,38680,UNSAT
158,18448,38267,UNSAT
159,18448,39115,UNSAT
160,18448,49104,UNSAT
161,18448,38391,UNSAT
163,18448,38344,UNSAT
162,18448,41131,UNSAT
164,18448,39374,UNSAT
165,18448,38463,UNSAT
166,18448,39494,UNSAT
167,18448,47725,UNSAT
168,18448,40696,UNSAT
169,18448,39550,UNSAT
170,18448,40342,UNSAT
171,18448,53868,UNSAT
172,18448,38167,UNSAT
173,18448,37862,UNSAT
174,18448,38751,UNSAT
176,18448,30602,UNSAT
177,18448,38498,UNSAT
175,18448,38501,UNSAT
178,18448,47777,UNSAT
179,18448,41035,UNSAT
180,18448,38642,UNSAT
181,18448,38185,UNSAT
182,18448,47128,UNSAT
183,18448,38814,UNSAT
185,18448,38989,UNSAT
184,18448,39211,UNSAT
186,18448,38578,UNSAT
187,18448,62342,UNSAT
188,18448,38569,UNSAT
189,18448,39337,UNSAT
190,18448,53336,UNSAT
192,18448,26804,UNSAT
191,18448,39180,UNSAT
193,18448,39285,UNSAT
195,18448,48803,UNSAT
194,18448,38646,UNSAT
196,18448,57341,UNSAT
197,18448,39782,UNSAT
198,18448,38462,UNSAT
199,18448,55105,UNSAT
200,18448,50025,UNSAT
201,18448,39915,UNSAT
202,18448,48267,UNSAT
203,18448,38679,UNSAT
204,18448,46437,UNSAT
206,18448,38922,UNSAT
207,18448,40678,UNSAT
205,18448,37896,UNSAT
208,18448,27115,UNSAT
209,18448,38586,UNSAT
210,18448,38176,UNSAT
211,18448,38029,UNSAT
212,18448,38198,UNSAT
213,18448,47762,UNSAT
215,18448,25132,UNSAT
214,18448,39243,UNSAT
216,18448,40665,UNSAT
217,18448,38294,UNSAT
218,18448,46847,UNSAT
219,18448,39704,UNSAT
220,18448,38708,UNSAT
222,18448,39246,UNSAT
221,18448,54139,UNSAT
223,18448,38432,UNSAT
224,18448,24225,UNSAT
225,18448,48347,UNSAT
227,18448,38418,UNSAT
226,18448,38283,UNSAT
228,18448,38507,UNSAT
229,18448,47677,UNSAT
230,18448,46551,UNSAT
231,18448,38959,UNSAT
233,18448,53866,UNSAT
234,18448,38342,UNSAT
232,18448,39031,UNSAT
236,18448,38702,UNSAT
237,18448,46153,UNSAT
235,18448,39573,UNSAT
238,18448,38103,UNSAT
239,18448,38222,UNSAT
240,18448,26536,UNSAT
241,18448,40549,UNSAT
242,18448,38859,UNSAT
244,18448,47393,UNSAT
245,18448,38535,UNSAT
243,18448,47265,UNSAT
247,18448,38363,UNSAT
246,18448,41019,UNSAT
248,18448,40342,UNSAT
249,18448,48112,UNSAT
250,18448,48875,UNSAT
251,18448,39184,UNSAT
252,18448,54246,UNSAT
253,18448,38897,UNSAT
254,18448,43061,UNSAT
255,18448,46796,UNSAT
256,18448,24638,UNSAT
257,18448,38294,UNSAT
258,18448,40280,UNSAT
259,18448,54557,UNSAT
260,18448,39495,UNSAT
261,18448,38666,UNSAT
263,18448,38853,UNSAT
264,18448,47101,UNSAT
262,18448,38337,UNSAT
265,18448,56474,UNSAT
266,18448,61718,UNSAT
267,18448,46880,UNSAT
268,18448,39262,UNSAT
269,18448,47849,UNSAT
270,18448,25057,UNSAT
271,18448,46392,UNSAT
272,18448,38193,UNSAT
273,18448,38253,UNSAT
274,18448,38193,UNSAT
277,18448,47354,UNSAT
275,18448,48438,UNSAT
276,18448,38675,UNSAT
278,18448,40944,UNSAT
279,18448,38969,UNSAT
280,18448,38486,UNSAT
281,18448,39755,UNSAT
282,18448,46723,UNSAT
284,18448,47218,UNSAT
283,18448,39028,UNSAT
285,18448,41744,UNSAT
286,18448,38206,UNSAT
287,18448,48202,UNSAT
288,18448,30833,UNSAT
289,18448,36023,UNSAT
290,18448,38014,UNSAT
291,18448,39133,UNSAT
293,18448,38711,UNSAT
292,18448,38199,UNSAT
294,18448,48197,UNSAT
295,18448,48826,UNSAT
296,18448,43460,UNSAT
297,18448,38891,UNSAT
298,18448,39359,UNSAT
299,18448,46849,UNSAT
300,18448,38768,UNSAT
302,18448,66247,UNSAT
301,18448,53436,UNSAT
303,18448,25220,UNSAT
304,18448,39726,UNSAT
305,18448,38213,UNSAT
306,18448,37660,UNSAT
307,18448,67250,UNSAT
308,18448,38487,UNSAT
309,18448,39063,UNSAT
310,18448,39431,UNSAT
311,18448,63123,UNSAT
312,18448,49843,UNSAT
313,18448,38808,UNSAT
316,18448,38882,UNSAT
317,18448,46173,UNSAT
315,18448,37805,UNSAT
314,18448,38274,UNSAT
318,18448,37924,UNSAT
319,18448,36786,UNSAT
320,18448,38459,UNSAT
321,18448,38217,UNSAT
322,18448,54534,UNSAT
324,18448,48526,UNSAT
325,18448,41298,UNSAT
323,18448,58087,UNSAT
327,18448,29419,UNSAT
326,18448,37792,UNSAT
328,18448,42173,UNSAT
329,18448,38386,UNSAT
330,18448,48872,UNSAT
331,18448,53171,UNSAT
333,18448,38497,UNSAT
332,18448,53964,UNSAT
334,18448,38507,UNSAT
335,18448,47270,UNSAT
336,18448,25935,UNSAT
337,18448,38193,UNSAT
338,18448,47438,UNSAT
339,18448,48261,UNSAT
340,18448,48441,UNSAT
341,18448,40524,UNSAT
342,18448,44567,UNSAT
343,18448,39026,UNSAT
345,18448,47296,UNSAT
346,18448,39653,UNSAT
344,18448,41570,UNSAT
347,18448,40348,UNSAT
348,18448,38465,UNSAT
349,18448,39435,UNSAT
350,18448,38183,UNSAT
351,18448,49183,UNSAT
353,18448,39552,UNSAT
352,18448,24237,UNSAT
354,18448,39751,UNSAT
355,18448,38769,UNSAT
356,18448,39843,UNSAT
357,18448,37045,UNSAT
358,18448,53715,UNSAT
359,18448,31537,UNSAT
360,18448,62366,UNSAT
361,18448,38321,UNSAT
362,18448,39022,UNSAT
363,18448,71958,UNSAT
365,18448,37179,UNSAT
364,18448,54772,UNSAT
366,18448,38514,UNSAT
367,18448,46977,UNSAT
368,18448,41758,UNSAT
369,18448,38883,UNSAT
370,18448,48337,UNSAT
371,18448,38151,UNSAT
372,18448,39958,UNSAT
373,18448,50394,UNSAT
376,18448,39789,UNSAT
374,18448,48383,UNSAT
377,18448,39406,UNSAT
375,18448,41834,UNSAT
378,18448,37767,UNSAT
379,18448,39836,UNSAT
380,18448,38345,UNSAT
381,18448,55163,UNSAT
382,18448,38301,UNSAT
383,18448,47845,UNSAT
384,18448,24060,UNSAT
387,18448,61171,UNSAT
385,18448,39729,UNSAT
386,18448,48405,UNSAT
388,18448,38332,UNSAT
389,18448,39329,UNSAT
390,18448,47799,UNSAT
391,18448,37952,UNSAT
393,18448,48162,UNSAT
392,18448,50052,UNSAT
394,18448,42045,UNSAT
395,18448,38118,UNSAT
396,18448,38599,UNSAT
397,18448,38282,UNSAT
398,18448,39292,UNSAT
399,18448,32855,UNSAT
400,18448,37409,UNSAT
402,18448,37747,UNSAT
401,18448,55216,UNSAT
403,18448,38540,UNSAT
404,18448,26940,UNSAT
405,18448,33491,UNSAT
407,18448,39138,UNSAT
406,18448,40508,UNSAT
409,18448,57086,UNSAT
408,18448,38475,UNSAT
410,18448,38146,UNSAT
412,18448,47630,UNSAT
411,18448,38244,UNSAT
413,18448,39387,UNSAT
414,18448,39051,UNSAT
415,18448,38642,UNSAT
417,18448,38366,UNSAT
416,18448,50328,UNSAT
418,18448,38111,UNSAT
419,18448,38800,UNSAT
420,18448,38593,UNSAT
421,18448,40001,UNSAT
424,18448,34860,UNSAT
422,18448,39815,UNSAT
423,18448,38078,UNSAT
425,18448,47729,UNSAT
426,18448,46177,UNSAT
427,18448,38753,UNSAT
428,18448,67643,UNSAT
430,18448,38256,UNSAT
429,18448,38329,UNSAT
431,18448,48938,UNSAT
432,18448,27663,UNSAT
433,18448,37957,UNSAT
435,18448,39108,UNSAT
434,18448,40434,UNSAT
436,18448,38422,UNSAT
437,18448,43595,UNSAT
438,18448,37591,UNSAT
439,18448,39160,UNSAT
440,18448,56100,UNSAT
441,18448,47672,UNSAT
442,18448,39508,UNSAT
443,18448,38976,UNSAT
444,18448,47967,UNSAT
445,18448,38660,UNSAT
446,18448,38251,UNSAT
447,18448,24921,UNSAT
448,18448,37084,UNSAT
449,18448,59374,UNSAT
450,18448,40058,UNSAT
452,18448,38507,UNSAT
454,18448,38427,UNSAT
451,18448,38745,UNSAT
453,18448,50161,UNSAT
455,18448,38103,UNSAT
456,18448,48384,UNSAT
457,18448,47651,UNSAT
458,18448,38250,UNSAT
459,18448,51662,UNSAT
460,18448,38810,UNSAT
462,18448,25606,UNSAT
461,18448,41985,UNSAT
463,18448,38560,UNSAT
464,18448,38787,UNSAT
465,18448,38697,UNSAT
466,18448,51284,UNSAT
467,18448,38446,UNSAT
468,18448,47742,UNSAT
469,18448,38184,UNSAT
470,18448,39585,UNSAT
471,18448,49266,UNSAT
474,18448,39095,UNSAT
473,18448,48130,UNSAT
472,18448,38901,UNSAT
475,18448,37950,UNSAT
476,18448,47806,UNSAT
477,18448,39943,UNSAT
478,18448,39172,UNSAT
479,18448,38460,UNSAT
480,18448,25488,UNSAT
482,18448,38408,UNSAT
481,18448,56985,UNSAT
484,18448,38540,UNSAT
483,18448,48944,UNSAT
485,18448,39374,UNSAT
486,18448,39168,UNSAT
487,18448,39274,UNSAT
488,18448,49536,UNSAT
489,18576,38159,UNSAT
490,18576,39097,UNSAT
492,18576,39107,UNSAT
491,18576,47810,UNSAT
493,18576,67459,UNSAT
494,18576,38318,UNSAT
497,18576,39197,UNSAT
496,18576,33444,UNSAT
495,18576,39833,UNSAT
498,18576,47432,UNSAT
499,18576,37768,UNSAT
500,18576,38365,UNSAT
502,18576,47451,UNSAT
501,18576,38906,UNSAT
503,18576,38153,UNSAT
504,18576,25380,UNSAT
505,18576,38531,UNSAT
506,18576,37604,UNSAT
507,18576,38914,UNSAT
509,18576,37984,UNSAT
510,18576,47077,UNSAT
508,18576,49420,UNSAT
511,18576,37050,UNSAT
512,18576,24929,UNSAT
514,18576,38579,UNSAT
513,18576,38560,UNSAT
515,18576,37369,UNSAT
517,18576,39661,UNSAT
518,18576,38146,UNSAT
516,18576,38619,UNSAT
519,18576,37866,UNSAT
520,18576,39162,UNSAT
521,18576,39351,UNSAT
522,18576,38020,UNSAT
524,18576,46041,UNSAT
525,18576,46188,UNSAT
523,18576,40335,UNSAT
526,18576,41154,UNSAT
527,18576,40800,UNSAT
528,18576,26254,UNSAT
529,18576,49036,UNSAT
530,18576,38305,UNSAT
532,18576,38608,UNSAT
531,18576,38794,UNSAT
533,18576,64325,UNSAT
534,18576,38694,UNSAT
535,18704,41288,UNSAT
537,18704,40072,UNSAT
539,18704,39478,UNSAT
536,18704,40455,UNSAT
538,18704,48842,UNSAT
540,18704,47750,UNSAT
542,18704,62832,UNSAT
543,18704,46392,UNSAT
541,18704,38647,UNSAT
545,18704,39085,UNSAT
546,18704,48535,UNSAT
544,18704,24904,UNSAT
547,18704,39390,UNSAT
548,18704,38670,UNSAT
549,18704,48647,UNSAT
550,18704,24912,UNSAT
551,18704,47472,UNSAT
552,18704,47170,UNSAT
553,18704,43834,UNSAT
554,18704,56534,UNSAT
555,18704,56409,UNSAT
556,18704,39250,UNSAT
557,18704,38437,UNSAT
558,18704,38869,UNSAT
559,18704,38523,UNSAT
560,18704,49701,UNSAT
561,18704,47354,UNSAT
563,18704,25471,UNSAT
566,18704,37891,UNSAT
567,18704,37684,UNSAT
564,18704,37342,UNSAT
568,18704,50842,UNSAT
562,18704,40018,UNSAT
569,18704,38431,UNSAT
565,18704,38408,UNSAT
570,18704,61825,UNSAT
572,18704,38164,UNSAT
571,18704,39067,UNSAT
574,18704,38878,UNSAT
573,18704,46874,UNSAT
575,18704,46706,UNSAT
577,18704,39781,UNSAT
576,18704,39838,UNSAT
579,18704,67052,UNSAT
578,18704,38969,UNSAT
580,18704,90665,UNSAT
581,18704,38664,UNSAT
582,18704,43143,UNSAT
583,18704,40077,UNSAT
585,18704,38647,UNSAT
584,18704,39362,UNSAT
586,18704,39565,UNSAT
587,18704,39681,UNSAT
588,18704,47651,UNSAT
589,18704,46657,UNSAT
590,18704,54670,UNSAT
591,18704,39973,UNSAT
593,18704,38738,UNSAT
592,18704,33409,UNSAT
594,18704,38615,UNSAT
595,18704,38640,UNSAT
596,18704,41228,UNSAT
597,18704,42330,UNSAT
598,18704,38541,UNSAT
599,18704,38444,UNSAT
600,18704,49813,UNSAT
602,18704,54059,UNSAT
601,18704,38370,UNSAT
604,18704,39050,UNSAT
605,18704,40254,UNSAT
606,18704,38324,UNSAT
607,18704,47590,UNSAT
608,18704,23767,UNSAT
603,18704,38682,UNSAT
609,18704,38969,UNSAT
610,18704,38828,UNSAT
612,18704,48210,UNSAT
611,18704,38940,UNSAT
614,18704,37921,UNSAT
613,18704,48062,UNSAT
615,18704,39599,UNSAT
616,18704,42189,UNSAT
617,18704,38150,UNSAT
618,18704,38274,UNSAT
619,18704,38857,UNSAT
620,18704,38792,UNSAT
621,18704,38835,UNSAT
622,18704,48266,UNSAT
623,18704,38326,UNSAT
624,18704,31948,UNSAT
625,18704,39781,UNSAT
627,18704,48134,UNSAT
628,18704,42235,UNSAT
626,18704,39170,UNSAT
629,18704,38586,UNSAT
630,18704,41289,UNSAT
631,18704,38926,UNSAT
633,18704,57533,UNSAT
632,18704,42088,UNSAT
634,18704,37948,UNSAT
635,18704,53624,UNSAT
636,18704,42144,UNSAT
637,18704,46609,UNSAT
638,18704,46902,UNSAT
639,18704,38854,UNSAT
640,18704,24465,UNSAT
641,18704,47462,UNSAT
642,18704,39313,UNSAT
644,18704,49009,UNSAT
643,18704,40731,UNSAT
646,18704,56631,UNSAT
645,18704,39494,UNSAT
647,18704,38633,UNSAT
648,18704,38722,UNSAT
649,18704,48837,UNSAT
650,18704,38770,UNSAT
653,18704,53770,UNSAT
651,18704,57063,UNSAT
652,18704,41750,UNSAT
655,18704,38362,UNSAT
654,18704,38621,UNSAT
656,18704,24453,UNSAT
657,18704,40839,UNSAT
658,18704,38503,UNSAT
659,18704,38992,UNSAT
660,18704,39974,UNSAT
661,18704,37791,UNSAT
663,18704,40991,UNSAT
662,18704,56592,UNSAT
664,18704,40169,UNSAT
665,18704,39278,UNSAT
666,18704,40063,UNSAT
667,18704,39639,UNSAT
668,18704,34216,UNSAT
670,18704,38243,UNSAT
669,18704,41364,UNSAT
671,18704,39164,UNSAT
672,18704,34105,UNSAT
673,18704,39168,UNSAT
675,18704,61875,UNSAT
674,18704,38622,UNSAT
676,18704,47808,UNSAT
677,18704,38171,UNSAT
678,18704,38310,UNSAT
679,18704,47567,UNSAT
680,18704,39365,UNSAT
683,18704,38478,UNSAT
681,18704,48791,UNSAT
682,18704,54588,UNSAT
685,18704,45860,UNSAT
684,18704,38615,UNSAT
686,18704,47399,UNSAT
687,18704,38114,UNSAT
688,18704,25732,UNSAT
689,18704,40137,UNSAT
690,18704,37516,UNSAT
692,18704,40525,UNSAT
693,18704,54889,UNSAT
691,18704,40688,UNSAT
694,18704,39128,UNSAT
695,18704,39794,UNSAT
696,18704,39757,UNSAT
697,18704,47282,UNSAT
698,18704,43158,UNSAT
699,18704,39179,UNSAT
700,18704,63390,UNSAT
701,18704,48476,UNSAT
702,18704,41930,UNSAT
704,18704,26762,UNSAT
703,18704,39164,UNSAT
705,18704,48020,UNSAT
707,18704,42399,UNSAT
706,18704,47898,UNSAT
708,18704,39562,UNSAT
709,18704,50077,UNSAT
710,18704,38083,UNSAT
711,18704,38272,UNSAT
712,18704,38973,UNSAT
714,18704,39539,UNSAT
713,18704,55906,UNSAT
715,18704,38979,UNSAT
716,18704,60459,UNSAT
717,18704,51779,UNSAT
718,18704,46312,UNSAT
719,18704,38623,UNSAT
720,18704,25121,UNSAT
721,18704,39944,UNSAT
722,18704,47984,UNSAT
724,18704,56000,UNSAT
723,18704,38978,UNSAT
725,18704,40994,UNSAT
726,18704,48204,UNSAT
727,18704,55017,UNSAT
728,18704,43488,UNSAT
729,18704,39773,UNSAT
730,18704,38701,UNSAT
732,18704,37536,UNSAT
731,18704,38193,UNSAT
734,18704,39253,UNSAT
733,18704,38310,UNSAT
735,18704,38907,UNSAT
736,18704,25860,UNSAT
737,18704,38748,UNSAT
738,18704,38616,UNSAT
739,18704,43105,UNSAT
740,18704,38993,UNSAT
741,18704,41309,UNSAT
742,18704,41185,UNSAT
743,18704,39668,UNSAT
744,18704,55263,UNSAT
746,18704,39519,UNSAT
747,18704,38263,UNSAT
745,18704,39680,UNSAT
748,18704,38716,UNSAT
749,18704,39801,UNSAT
750,18704,46729,UNSAT
751,18704,38905,UNSAT
752,18704,24693,UNSAT
753,18704,47978,UNSAT
754,18704,39670,UNSAT
755,18704,39643,UNSAT
757,18704,48188,UNSAT
756,18704,37842,UNSAT
758,18704,38764,UNSAT
759,18704,39442,UNSAT
760,18704,49187,UNSAT
762,18704,38273,UNSAT
761,18704,49007,UNSAT
763,18704,38115,UNSAT
764,18704,38579,UNSAT
765,18704,47165,UNSAT
766,18704,53706,UNSAT
767,18704,38329,UNSAT
768,18704,24745,UNSAT
769,18704,38195,UNSAT
770,18704,35899,UNSAT
771,18704,38525,UNSAT
772,18704,67984,UNSAT
773,18704,38635,UNSAT
774,18704,40177,UNSAT
775,18704,69549,UNSAT
776,18704,39696,UNSAT
777,18704,39385,UNSAT
778,18704,38432,UNSAT
779,18704,56339,UNSAT
780,18704,38814,UNSAT
782,18704,38499,UNSAT
781,18704,47189,UNSAT
783,18704,38735,UNSAT
784,18704,25260,UNSAT
785,18704,41088,UNSAT
786,18704,48880,UNSAT
787,18704,47347,UNSAT
788,18704,49328,UNSAT
789,18704,48678,UNSAT
790,18704,39309,UNSAT
791,18704,41510,UNSAT
792,18704,50393,UNSAT
793,18704,50274,UNSAT
795,18704,39145,UNSAT
794,18704,38440,UNSAT
796,18704,59105,UNSAT
797,18704,39118,UNSAT
798,18704,39235,UNSAT
799,18704,39026,UNSAT
800,18704,30750,UNSAT
801,18704,38814,UNSAT
803,18704,38938,UNSAT
802,18704,49322,UNSAT
805,18704,54367,UNSAT
804,18704,50097,UNSAT
809,18704,40410,UNSAT
808,18704,40373,UNSAT
807,18704,38705,UNSAT
806,18704,38908,UNSAT
810,18704,38367,UNSAT
811,18704,51744,UNSAT
812,18704,46619,UNSAT
813,18704,38357,UNSAT
816,18704,36933,UNSAT
817,18704,38202,UNSAT
814,18704,39030,UNSAT
819,18704,42497,UNSAT
820,18704,38949,UNSAT
815,18704,38038,UNSAT
818,18704,38795,UNSAT
821,18704,38297,UNSAT
822,18704,39171,UNSAT
823,18704,47146,UNSAT
824,18704,39417,UNSAT
826,18704,47274,UNSAT
825,18704,48783,UNSAT
827,18704,66045,UNSAT
828,18704,49365,UNSAT
829,18704,41054,UNSAT
830,18704,38739,UNSAT
831,18704,43016,UNSAT
832,18704,38551,UNSAT
833,18704,49154,UNSAT
835,18704,38346,UNSAT
834,18704,38141,UNSAT
836,18704,61612,UNSAT
837,18704,38045,UNSAT
838,18704,42192,UNSAT
839,18704,66096,UNSAT
840,18704,38418,UNSAT
841,18704,52718,UNSAT
842,18704,38045,UNSAT
843,18704,39393,UNSAT
844,18704,41950,UNSAT
845,18704,38921,UNSAT
846,18704,39765,UNSAT
847,18704,39343,UNSAT
848,18704,33444,UNSAT
849,18704,38108,UNSAT
850,18704,57159,UNSAT
852,18704,38388,UNSAT
851,18704,57440,UNSAT
853,18704,55242,UNSAT
854,18704,41475,UNSAT
855,18704,39078,UNSAT
857,18704,49529,UNSAT
858,18704,46329,UNSAT
856,18704,42433,UNSAT
859,18704,41028,UNSAT
860,18704,63576,UNSAT
861,18704,46926,UNSAT
862,18704,43841,UNSAT
863,18704,38959,UNSAT
864,18704,25186,UNSAT
866,18704,41129,UNSAT
867,18704,38009,UNSAT
865,18704,38535,UNSAT
868,18704,38800,UNSAT
869,18704,38595,UNSAT
870,18704,40847,UNSAT
871,18704,48163,UNSAT
873,18704,43583,UNSAT
872,18704,40322,UNSAT
875,18704,39528,UNSAT
874,18704,40988,UNSAT
876,18704,38064,UNSAT
877,18704,37863,UNSAT
878,18704,47629,UNSAT
879,18704,53362,UNSAT
880,18704,24988,UNSAT
882,18704,39258,UNSAT
881,18704,38621,UNSAT
883,18704,55966,UNSAT
884,18704,39053,UNSAT
885,18704,38361,UNSAT
886,18704,38551,UNSAT
888,18704,39747,UNSAT
887,18704,41214,UNSAT
889,18704,61005,UNSAT
890,18704,38864,UNSAT
892,18704,47846,UNSAT
891,18704,61767,UNSAT
893,18704,38088,UNSAT
894,18704,39636,UNSAT
895,18704,53370,UNSAT
896,18704,25387,UNSAT
898,18704,40967,UNSAT
897,18704,24959,UNSAT
899,18704,39097,UNSAT
900,18704,47350,UNSAT
901,18704,49455,UNSAT
903,18704,48535,UNSAT
902,18704,45894,UNSAT
905,18704,38160,UNSAT
906,18704,38138,UNSAT
904,18704,39970,UNSAT
907,18704,48970,UNSAT
908,18704,40052,UNSAT
909,18704,48640,UNSAT
910,18704,39177,UNSAT
911,18704,38154,UNSAT
912,18704,49563,UNSAT
913,18704,48522,UNSAT
916,18704,38544,UNSAT
914,18704,49880,UNSAT
917,18704,26286,UNSAT
918,18704,49251,UNSAT
919,18704,37571,UNSAT
920,18704,47265,UNSAT
915,18704,39287,UNSAT
922,18704,39743,UNSAT
921,18704,39649,UNSAT
923,18704,56165,UNSAT
925,18704,47785,UNSAT
926,18704,40978,UNSAT
924,18704,39356,UNSAT
927,18704,49013,UNSAT
928,18704,39236,UNSAT
930,18704,38847,UNSAT
929,18704,41156,UNSAT
931,18704,45748,UNSAT
932,18704,55573,UNSAT
934,18704,39192,UNSAT
933,18704,65872,UNSAT
935,18704,38787,UNSAT
936,18704,55238,UNSAT
938,18704,37920,UNSAT
937,18704,44308,UNSAT
939,18704,49229,UNSAT
940,18704,38824,UNSAT
943,18704,38327,UNSAT
941,18704,39599,UNSAT
942,18704,39172,UNSAT
944,18704,24803,UNSAT
945,18704,38581,UNSAT
946,18704,48962,UNSAT
947,18704,45055,UNSAT
948,18704,38045,UNSAT
949,18704,46807,UNSAT
950,18704,40911,UNSAT
951,18704,55701,UNSAT
953,18704,38648,UNSAT
954,18704,38238,UNSAT
952,18704,47391,UNSAT
955,18704,40979,UNSAT
956,18704,48337,UNSAT
957,18704,39686,UNSAT
959,18704,39991,UNSAT
958,18704,54479,UNSAT
960,18704,37436,UNSAT
962,18704,48278,UNSAT
964,18704,48949,UNSAT
963,18704,49986,UNSAT
961,18704,38607,UNSAT
965,18704,39749,UNSAT
966,18704,47815,UNSAT
967,18704,41793,UNSAT
968,18704,38600,UNSAT
969,18704,39379,UNSAT
970,18704,39403,UNSAT
972,18704,38437,UNSAT
971,18704,48453,UNSAT
973,18704,38156,UNSAT
974,18704,42455,UNSAT
975,18704,38537,UNSAT
976,18704,23993,UNSAT
978,18704,47614,UNSAT
977,18704,56845,UNSAT
979,18704,54464,UNSAT
980,18704,47571,UNSAT
981,18704,38988,UNSAT
982,18704,39076,UNSAT
983,18704,47892,UNSAT
984,18704,39501,UNSAT
985,18704,41044,UNSAT
986,18704,38696,UNSAT
988,18704,60998,UNSAT
987,18704,40669,UNSAT
990,18704,38040,UNSAT
989,18704,38477,UNSAT
992,18704,27241,UNSAT
993,18704,25188,UNSAT
991,18704,39528,UNSAT
994,18704,45932,UNSAT
995,18704,46128,UNSAT
996,18704,25495,UNSAT
997,18704,27896,UNSAT
