Test,Max RSS,Algo time,Result
540,18744,14987,UNSAT
541,18744,28376,UNSAT
542,18744,12469,UNSAT
543,18744,11832,UNSAT
544,18744,13877,UNSAT
545,18744,15613,UNSAT
546,18744,25050,UNSAT
547,18744,27786,UNSAT
551,18744,7787,UNSAT
548,18744,9298,UNSAT
552,18744,7058,UNSAT
549,18744,8564,UNSAT
550,18744,12619,UNSAT
553,18744,15983,UNSAT
554,18744,4565,UNSAT
559,18744,5631,UNSAT
556,18744,2903,UNSAT
557,18744,8819,UNSAT
555,18744,48851,UNSAT
558,18744,8129,UNSAT
560,18744,21155,UNSAT
561,18744,8139,UNSAT
562,18744,6564,UNSAT
563,18744,20877,UNSAT
564,18744,25560,UNSAT
565,18744,37108,UNSAT
566,18744,15119,UNSAT
567,18744,8189,UNSAT
568,18744,6428,UNSAT
570,18744,16057,UNSAT
569,18744,15671,UNSAT
571,18744,44131,UNSAT
574,18744,15091,UNSAT
572,18744,9067,UNSAT
573,18744,6773,UNSAT
575,18744,7189,UNSAT
576,18744,53767,UNSAT
577,18744,14716,UNSAT
578,18744,8929,UNSAT
579,18744,18003,UNSAT
580,18744,14398,UNSAT
584,18744,4391,UNSAT
585,18744,36098,UNSAT
586,18744,16957,UNSAT
587,18744,9692,UNSAT
581,18744,11226,UNSAT
583,18744,25686,UNSAT
582,18744,27364,UNSAT
588,18744,13445,UNSAT
589,18744,23057,UNSAT
590,18744,7298,UNSAT
591,18744,36814,UNSAT
593,18744,20276,UNSAT
594,18744,17934,UNSAT
592,18744,2520,UNSAT
595,18744,23857,UNSAT
596,18744,8849,UNSAT
597,18744,2471,UNSAT
598,18744,28161,UNSAT
600,18744,7113,UNSAT
599,18744,8127,UNSAT
601,18744,19480,UNSAT
602,18744,12828,UNSAT
603,18744,13810,UNSAT
604,18744,6903,UNSAT
605,18744,30116,UNSAT
610,18744,14370,UNSAT
606,18744,2523,UNSAT
611,18744,9555,UNSAT
607,18744,13582,UNSAT
608,18744,13034,UNSAT
612,18744,12505,UNSAT
609,18744,3722,UNSAT
613,18744,9136,UNSAT
614,18744,11126,UNSAT
615,18744,14656,UNSAT
616,18744,18666,UNSAT
620,18744,6860,UNSAT
617,18744,12648,UNSAT
618,18744,22920,UNSAT
619,18744,13436,UNSAT
621,18744,4754,UNSAT
622,18744,12644,UNSAT
623,18744,17200,UNSAT
624,18744,36096,UNSAT
625,18744,24576,UNSAT
627,18744,3980,UNSAT
633,18744,26060,UNSAT
628,18744,21969,UNSAT
634,18744,2813,UNSAT
635,18744,24778,UNSAT
629,18744,12819,UNSAT
636,18744,15075,UNSAT
637,18744,9905,UNSAT
638,18744,23654,UNSAT
639,18744,3242,UNSAT
640,18744,13354,UNSAT
630,18744,10972,UNSAT
641,18744,5285,UNSAT
642,18744,5441,UNSAT
643,18744,3324,UNSAT
644,18744,31832,UNSAT
631,18744,6500,UNSAT
645,18744,21952,UNSAT
646,18744,10290,UNSAT
647,18744,9275,UNSAT
632,18744,11752,UNSAT
626,18744,7371,UNSAT
648,18744,15802,UNSAT
649,18744,46724,UNSAT
650,18744,28239,UNSAT
658,18744,26398,UNSAT
656,18744,18595,UNSAT
659,18744,14587,UNSAT
654,18744,24225,UNSAT
653,18744,19955,UNSAT
657,18744,15762,UNSAT
655,18744,17057,UNSAT
651,18744,24428,UNSAT
652,18744,19481,UNSAT
660,18744,11588,UNSAT
662,18744,13995,UNSAT
661,18744,9228,UNSAT
663,18744,3404,UNSAT
664,18744,6434,UNSAT
665,18744,17760,UNSAT
666,18744,16576,UNSAT
667,18744,26326,UNSAT
669,18744,22863,UNSAT
670,18744,3246,UNSAT
671,18744,16294,UNSAT
672,18744,14337,UNSAT
673,18744,14674,UNSAT
674,18744,5272,UNSAT
675,18744,13365,UNSAT
668,18744,30262,UNSAT
676,18744,8641,UNSAT
677,18744,10908,UNSAT
678,18744,12847,UNSAT
679,18744,9687,UNSAT
680,18744,36012,UNSAT
681,18744,13034,UNSAT
683,18744,7596,UNSAT
684,18744,14353,UNSAT
685,18744,3188,UNSAT
686,18744,31123,UNSAT
682,18744,27479,UNSAT
687,18744,44011,UNSAT
688,18744,9367,UNSAT
689,18744,40585,UNSAT
690,18744,20500,UNSAT
691,18744,78819,UNSAT
692,18744,27316,UNSAT
693,18744,42714,UNSAT
694,18744,20596,UNSAT
695,18744,18115,UNSAT
696,18744,16989,UNSAT
697,18744,21058,UNSAT
701,18744,8344,UNSAT
712,18744,18717,UNSAT
698,18744,14846,UNSAT
699,18744,23809,UNSAT
700,18744,3752,UNSAT
711,18744,8710,UNSAT
702,18744,26517,UNSAT
703,18744,54689,UNSAT
709,18744,18877,UNSAT
713,18744,9741,UNSAT
710,18744,24543,UNSAT
704,18744,4399,UNSAT
705,18744,26123,UNSAT
717,18744,3608,UNSAT
718,18744,47234,UNSAT
706,18744,34015,UNSAT
714,18744,18294,UNSAT
715,18744,13021,UNSAT
716,18744,4386,UNSAT
708,18744,13149,UNSAT
707,18744,27867,UNSAT
719,18744,3789,UNSAT
720,18744,5506,UNSAT
721,18744,31302,UNSAT
722,18744,5492,UNSAT
723,18744,14845,UNSAT
724,18744,13639,UNSAT
725,18744,18279,UNSAT
726,18744,17042,UNSAT
727,18744,11002,UNSAT
728,18744,19104,UNSAT
730,18744,33434,UNSAT
729,18744,3624,UNSAT
731,18744,5704,UNSAT
732,18744,12818,UNSAT
733,18744,3680,UNSAT
734,18744,11915,UNSAT
735,18744,28954,UNSAT
736,18744,12673,UNSAT
737,18744,11535,UNSAT
738,18744,10864,UNSAT
741,18744,18983,UNSAT
739,18744,3134,UNSAT
740,18744,29130,UNSAT
748,18744,2566,UNSAT
743,18744,2867,UNSAT
750,18744,8525,UNSAT
749,18744,17096,UNSAT
742,18744,10005,UNSAT
746,18744,8625,UNSAT
745,18744,17204,UNSAT
751,18744,13867,UNSAT
747,18744,18279,UNSAT
752,18744,17527,UNSAT
744,18744,13329,UNSAT
753,18744,28182,UNSAT
763,18744,23891,UNSAT
754,18744,32707,UNSAT
755,18744,14584,UNSAT
760,18744,15960,UNSAT
761,18744,12958,UNSAT
762,18744,17775,UNSAT
766,18744,5416,UNSAT
764,18744,4664,UNSAT
765,18744,18073,UNSAT
756,18744,18415,UNSAT
768,18744,58804,UNSAT
769,18744,8537,UNSAT
759,18744,7146,UNSAT
767,18744,13198,UNSAT
770,18744,77565,UNSAT
757,18744,12254,UNSAT
771,18744,2626,UNSAT
772,18744,10394,UNSAT
773,18744,14185,UNSAT
758,18744,13839,UNSAT
775,18744,30496,UNSAT
774,18744,26830,UNSAT
776,18744,10256,UNSAT
777,18744,28316,UNSAT
778,18744,7539,UNSAT
779,18744,43732,UNSAT
780,18744,10982,UNSAT
781,18744,24249,UNSAT
782,18744,5443,UNSAT
784,18744,28080,UNSAT
787,18744,11598,UNSAT
788,18744,15123,UNSAT
783,18744,8555,UNSAT
786,18744,5040,UNSAT
785,18744,21158,UNSAT
789,18744,9582,UNSAT
790,18744,50529,UNSAT
797,18744,11972,UNSAT
801,18744,3660,UNSAT
796,18744,3253,UNSAT
800,18744,14823,UNSAT
799,18744,14355,UNSAT
798,18744,31682,UNSAT
794,18744,14538,UNSAT
791,18744,23564,UNSAT
802,18744,8041,UNSAT
792,18744,13328,UNSAT
795,18744,16075,UNSAT
793,18744,13577,UNSAT
803,18744,30456,UNSAT
811,18744,4591,UNSAT
810,18744,12677,UNSAT
813,18744,16084,UNSAT
804,18744,27030,UNSAT
812,18744,6832,UNSAT
805,18744,8296,UNSAT
807,18744,13399,UNSAT
806,18744,36418,UNSAT
809,18744,8536,UNSAT
814,18744,13967,UNSAT
823,18744,8728,UNSAT
815,18744,13245,UNSAT
824,18744,13489,UNSAT
822,18744,10080,UNSAT
825,18744,13496,UNSAT
817,18744,15332,UNSAT
827,18872,17657,UNSAT
808,18744,7270,UNSAT
816,18744,18745,UNSAT
828,18872,11501,UNSAT
826,18744,15863,UNSAT
818,18744,5874,UNSAT
819,18744,22598,UNSAT
820,18744,12029,UNSAT
821,18744,69486,UNSAT
832,18872,16069,UNSAT
829,18872,25394,UNSAT
835,18872,5025,UNSAT
833,18872,30178,UNSAT
831,18872,2539,UNSAT
830,18872,43945,UNSAT
834,18872,9630,UNSAT
836,18872,7825,UNSAT
837,18872,2892,UNSAT
838,18872,14360,UNSAT
839,18872,4809,UNSAT
842,18872,44959,UNSAT
841,18872,8416,UNSAT
840,18872,8876,UNSAT
845,18872,11122,UNSAT
846,18872,8334,UNSAT
847,18872,11131,UNSAT
848,18872,49840,UNSAT
849,18872,42662,UNSAT
850,18872,28752,UNSAT
852,18872,4071,UNSAT
851,18872,4900,UNSAT
853,18872,14630,UNSAT
854,18872,7675,UNSAT
844,18872,32426,UNSAT
843,18872,28775,UNSAT
855,18872,4293,UNSAT
856,18872,9582,UNSAT
858,18872,9296,UNSAT
857,18872,9627,UNSAT
859,18872,18885,UNSAT
860,18872,5774,UNSAT
861,18872,10983,UNSAT
862,18872,15288,UNSAT
865,18872,7582,UNSAT
863,18872,10895,UNSAT
864,18872,8989,UNSAT
866,18872,8189,UNSAT
867,18872,3874,UNSAT
868,18872,13258,UNSAT
869,18872,20284,UNSAT
871,18872,3582,UNSAT
870,18872,41317,UNSAT
872,18872,22023,UNSAT
873,18872,28167,UNSAT
875,18872,3214,UNSAT
874,18872,28828,UNSAT
876,18872,23295,UNSAT
877,18872,6123,UNSAT
878,18872,25576,UNSAT
879,18872,9445,UNSAT
880,18872,7567,UNSAT
882,18872,79877,UNSAT
883,18872,8679,UNSAT
884,18872,9222,UNSAT
885,18872,4996,UNSAT
881,18872,16846,UNSAT
886,18872,15428,UNSAT
887,18872,15112,UNSAT
888,18872,9404,UNSAT
889,18872,8032,UNSAT
898,18872,57615,UNSAT
890,18872,15096,UNSAT
895,18872,16568,UNSAT
892,18872,7012,UNSAT
893,18872,12858,UNSAT
891,18872,34259,UNSAT
896,18872,9545,UNSAT
894,18872,14830,UNSAT
900,18872,7769,UNSAT
897,18872,28079,UNSAT
901,18872,42768,UNSAT
906,18872,7300,UNSAT
907,18872,12698,UNSAT
908,18872,28664,UNSAT
911,18872,12831,UNSAT
909,18872,17597,UNSAT
910,18872,22297,UNSAT
912,18872,9257,UNSAT
899,18872,5744,UNSAT
914,18872,33409,UNSAT
919,18872,13328,UNSAT
913,18872,9600,UNSAT
915,18872,19343,UNSAT
920,18872,13424,UNSAT
916,18872,2505,UNSAT
902,18872,17557,UNSAT
918,18872,17133,UNSAT
921,18872,3205,UNSAT
926,18872,11681,UNSAT
917,18872,11271,UNSAT
922,18872,17103,UNSAT
924,18872,8277,UNSAT
925,18872,5062,UNSAT
923,18872,56379,UNSAT
927,18872,3595,UNSAT
903,18872,17700,UNSAT
928,18872,16777,UNSAT
929,18872,13678,UNSAT
904,18872,7427,UNSAT
930,18872,14655,UNSAT
931,18872,46422,UNSAT
932,18872,14255,UNSAT
933,18872,15456,UNSAT
905,18872,9261,UNSAT
934,18872,18693,UNSAT
935,18872,55680,UNSAT
936,18872,67479,UNSAT
937,18872,19977,UNSAT
938,18872,8567,UNSAT
939,18872,26472,UNSAT
942,18872,6786,UNSAT
940,18872,13125,UNSAT
941,18872,11551,UNSAT
943,18872,11430,UNSAT
944,18872,8770,UNSAT
945,18872,11756,UNSAT
947,18872,10713,UNSAT
948,18872,11283,UNSAT
946,18872,10784,UNSAT
949,18872,25898,UNSAT
950,18872,9808,UNSAT
951,18872,79330,UNSAT
952,18872,32338,UNSAT
953,18872,10969,UNSAT
954,19000,18677,UNSAT
957,19000,26355,UNSAT
955,19000,7695,UNSAT
956,19000,17570,UNSAT
960,19000,13530,UNSAT
958,19000,13625,UNSAT
959,19000,20709,UNSAT
969,19000,26751,UNSAT
961,19000,3263,UNSAT
962,19000,9385,UNSAT
964,19000,8546,UNSAT
963,19000,5839,UNSAT
967,19000,2449,UNSAT
965,19000,3552,UNSAT
966,19000,16344,UNSAT
968,19000,16154,UNSAT
970,19000,18571,UNSAT
971,19000,13076,UNSAT
972,19000,9186,UNSAT
973,19000,4857,UNSAT
974,19000,27472,UNSAT
975,19000,16306,UNSAT
976,19000,2479,UNSAT
978,19000,26988,UNSAT
979,19000,3210,UNSAT
980,19000,10300,UNSAT
981,19000,10945,UNSAT
982,19000,10624,UNSAT
983,19000,5880,UNSAT
977,19000,19362,UNSAT
984,19000,25146,UNSAT
985,19000,19924,UNSAT
986,19000,24711,UNSAT
987,19000,10653,UNSAT
991,19000,10698,UNSAT
989,19000,6218,UNSAT
988,19000,28097,UNSAT
990,19000,21564,UNSAT
992,19000,12415,UNSAT
993,19000,10754,UNSAT
994,19000,9245,UNSAT
995,19000,7204,UNSAT
998,19000,2483,UNSAT
996,19000,14122,UNSAT
